Black Body Radiation Experiment Wed, Mar 6, 2024 1:44 PM
Sensor Position (Degrees)	Light Intensity (Volts)
27.85787	0.01513
28.00000	0.01484
28.08122	0.01467
28.12183	0.01494
28.19289	0.01499
28.24365	0.01523
28.26396	0.01572
28.35533	0.01572
28.44670	0.01528
28.48731	0.01459
28.59898	0.01368
28.65990	0.01293
28.68020	0.01263
28.77157	0.01290
28.81218	0.01267
28.83249	0.01281
28.92386	0.01258
29.03553	0.01209
29.09645	0.01130
29.24873	0.01056
29.32995	0.01035
29.38071	0.01089
29.51269	0.01068
29.61421	0.01103
29.64467	0.01191
29.73604	0.01275
29.78680	0.01338
29.81726	0.01364
29.94924	0.01339
30.05076	0.01246
