Black Body Radiation Experiment Wed, Mar 6, 2024 1:49 PM
Sensor Position (Degrees)	Light Intensity (Volts)
19.17766	0.19335
19.23858	0.20490
19.31980	0.21675
19.38071	0.23120
19.45178	0.24400
19.48223	0.25792
19.53299	0.27250
19.56345	0.29053
19.64467	0.30824
19.70558	0.33175
19.84772	0.35561
19.92893	0.38878
20.06091	0.42841
20.13198	0.47094
20.27411	0.51944
20.33503	0.57219
20.46701	0.62240
20.50761	0.67600
20.55838	0.72795
20.63959	0.78354
20.67005	0.83715
20.70051	0.88856
20.77157	0.93688
20.79188	0.98275
20.85279	1.02959
20.88325	1.07219
20.91371	1.12432
21.00508	1.18209
21.06599	1.23809
21.16751	1.30473
21.22843	1.37220
21.32995	1.45176
21.38071	1.53241
21.43147	1.61892
21.56345	1.70911
21.60406	1.79897
21.75635	1.89085
21.82741	1.97523
21.95939	2.06085
22.02030	2.13783
22.11168	2.19852
22.13198	2.25161
22.16244	2.29111
22.24365	2.32353
22.29442	2.34606
22.31472	2.36798
22.43655	2.38499
22.51777	2.39865
22.55838	2.40356
22.64975	2.40569
22.72081	2.40324
22.76142	2.39358
22.90355	2.37014
22.97462	2.33418
23.01523	2.29090
23.15736	2.23579
23.20812	2.17235
23.30964	2.10744
23.37056	2.04112
23.40102	1.97561
23.44162	1.91344
23.46193	1.86222
23.47208	1.81555
23.49239	1.77768
23.50254	1.73915
23.52284	1.69848
23.54315	1.66449
23.59391	1.62448
23.63452	1.57866
23.70558	1.53645
23.75635	1.49006
23.78680	1.43983
23.83756	1.39107
23.88832	1.34354
23.90863	1.29347
23.96954	1.25063
23.98985	1.20407
24.01015	1.15224
24.08122	1.10609
24.16244	1.05184
24.20305	0.98883
24.32487	0.92908
24.41624	0.86246
24.46701	0.78880
24.62944	0.72045
24.75127	0.65013
24.80203	0.57813
24.96447	0.51689
25.06599	0.45560
25.11675	0.39697
25.23858	0.34963
25.31980	0.30393
25.37056	0.26174
25.48223	0.22921
25.57360	0.19828
25.60406	0.16967
25.68528	0.14917
25.76650	0.13014
25.79695	0.11224
25.88832	0.10056
25.94924	0.08824
25.97970	0.07688
26.08122	0.06906
26.15228	0.06141
26.17259	0.05434
26.24365	0.04964
26.30457	0.04453
26.33503	0.03980
26.44670	0.03630
26.52792	0.03415
26.55838	0.03159
26.64975	0.03043
26.71066	0.02861
26.75127	0.02729
26.83249	0.02636
26.88325	0.02576
26.90355	0.02504
26.97462	0.02537
27.01523	0.02380
27.03553	0.02276
27.12690	0.02192
27.18782	0.02182
27.21827	0.02086
27.35025	0.02121
27.45178	0.02092
27.48223	0.02149
27.66497	0.02129
27.77665	0.02166
27.83756	0.02171
27.98985	0.02183
28.07107	0.02163
28.12183	0.02154
28.28426	0.02130
28.39594	0.02089
28.45685	0.02053
28.59898	0.02137
28.64975	0.02103
28.69036	0.02059
28.78173	0.01974
28.83249	0.01919
28.86294	0.01840
28.93401	0.01793
28.97462	0.01849
29.00508	0.01836
29.13706	0.01886
29.21827	0.01909
29.26904	0.01939
29.42132	0.01995
29.51269	0.01936
29.57360	0.01873
29.71574	0.01815
29.81726	0.01777
29.85787	0.01772
29.97970	0.01816
30.07107	0.01921
