Black Body Radiation Experiment Wed, Mar 6, 2024 1:51 PM
Sensor Position (Degrees)	Light Intensity (Volts)
19.93909	0.62925
20.01015	0.65927
20.08122	0.69802
20.24365	0.75978
20.35533	0.83511
20.46701	0.93983
20.72081	1.06512
20.86294	1.21876
21.06599	1.38936
21.17766	1.56124
21.34010	1.73819
21.42132	1.90504
21.55330	2.04624
21.61421	2.17676
21.68528	2.28388
21.79695	2.37638
21.86802	2.44361
21.92893	2.50178
22.12183	2.54605
22.26396	2.58287
22.30457	2.59617
22.55838	2.59880
22.70051	2.58148
22.77157	2.53447
22.94416	2.47240
23.09645	2.39163
23.17766	2.28789
23.36041	2.17437
23.47208	2.05205
23.52284	1.91979
23.65482	1.79817
23.70558	1.67594
23.72589	1.55482
23.81726	1.45713
23.86802	1.35902
23.89848	1.26393
23.96954	1.18824
24.03046	1.11050
24.06091	1.03029
24.17259	0.96237
24.24365	0.89276
24.28426	0.82017
24.37563	0.75926
24.43655	0.69606
24.47716	0.63298
24.58883	0.58128
24.67005	0.52970
24.70051	0.47707
24.83249	0.43468
24.91371	0.39080
24.93401	0.34646
25.07614	0.30984
25.19797	0.27259
25.24873	0.23598
25.40102	0.20687
25.50254	0.17773
25.55330	0.15119
25.68528	0.13017
25.76650	0.11150
25.80711	0.09433
25.91878	0.08371
25.98985	0.07325
26.02030	0.06344
26.14213	0.05653
26.21320	0.05028
26.24365	0.04490
26.37563	0.04186
26.47716	0.03807
26.51777	0.03487
26.63959	0.03238
26.73096	0.03018
26.78173	0.02842
26.92386	0.02719
27.00508	0.02619
27.04569	0.02465
27.19797	0.02458
27.30964	0.02401
27.36041	0.02377
27.50254	0.02372
27.59391	0.02376
27.65482	0.02327
27.82741	0.02268
27.93909	0.02211
27.98985	0.02187
28.12183	0.02121
28.22335	0.02103
28.27411	0.02116
28.39594	0.02181
28.45685	0.02129
28.47716	0.02107
28.53807	0.02057
28.57868	0.02034
28.59898	0.01970
28.63959	0.01950
28.64975	0.01963
28.67005	0.01928
28.71066	0.01928
28.75127	0.01969
28.78173	0.02005
28.86294	0.02045
28.93401	0.01984
28.97462	0.01997
29.04569	0.01982
29.11675	0.01925
29.22843	0.01887
29.29949	0.01834
29.41117	0.01826
29.47208	0.01883
29.55330	0.01949
29.61421	0.02038
29.69543	0.02038
29.72589	0.02073
29.78680	0.02073
29.82741	0.02025
29.88832	0.01914
29.93909	0.01726
30.03046	0.01447
