Black Body Radiation Experiment Wed, Mar 6, 2024 1:56 PM
Sensor Position (Degrees)	Light Intensity (Volts)
14.03046	0.01906
14.06091	0.01949
14.20305	0.02019
14.28426	0.02016
14.36548	0.02024
14.47716	0.01980
14.54822	0.02002
14.56853	0.02097
14.65990	0.02147
14.73096	0.02221
14.77157	0.02240
14.87310	0.02355
14.93401	0.02361
14.96447	0.02490
15.10660	0.02560
15.22843	0.02632
15.27919	0.02716
15.49239	0.02760
15.58376	0.02947
15.66497	0.03127
15.80711	0.03216
15.88832	0.03356
15.91878	0.03513
15.97970	0.03661
16.04061	0.03791
16.12183	0.03993
16.30457	0.04141
16.42640	0.04333
16.48731	0.04581
16.72081	0.04804
16.85279	0.05276
16.92386	0.05723
17.13706	0.06185
17.25888	0.06688
17.34010	0.07277
17.47208	0.07744
17.52284	0.08337
17.55330	0.08921
17.70558	0.09436
17.80711	0.10150
17.92893	0.11206
18.17259	0.12298
18.32487	0.14004
18.44670	0.16041
18.70051	0.18394
18.82234	0.21191
18.93401	0.24169
19.08629	0.26862
19.14721	0.29806
19.18782	0.32694
19.24873	0.35335
19.31980	0.38883
19.39086	0.43214
19.65482	0.47339
19.80711	0.53086
19.95939	0.60233
20.14213	0.68144
20.24365	0.77834
20.35533	0.88850
20.55838	0.99840
20.65990	1.12283
20.73096	1.25226
20.85279	1.37054
20.92386	1.50442
20.97462	1.64285
21.06599	1.77173
21.17766	1.92010
21.29949	2.07773
21.52284	2.23392
21.65482	2.40315
21.75635	2.56995
21.97970	2.72284
22.11168	2.86522
22.20305	2.97572
22.41624	3.04986
22.50761	3.10643
22.57868	3.12524
22.77157	3.11739
22.83249	3.09342
22.84264	3.04302
23.01523	2.98125
23.08629	2.91087
23.12690	2.81980
23.25888	2.72825
23.37056	2.62217
23.43147	2.49633
23.58376	2.37176
23.68528	2.24003
23.73604	2.09625
23.86802	1.96508
23.92893	1.83034
23.96954	1.69394
24.08122	1.57807
24.14213	1.46419
24.17259	1.34989
24.27411	1.25894
24.32487	1.16387
24.36548	1.06559
24.47716	0.98388
24.56853	0.89883
24.62944	0.81051
24.75127	0.73558
24.85279	0.65861
24.89340	0.58355
24.99492	0.52298
25.05584	0.46479
25.08629	0.41084
25.11675	0.37152
25.14721	0.33361
25.15736	0.29925
25.20812	0.27486
25.25888	0.24989
25.29949	0.22510
25.41117	0.20608
25.49239	0.18492
25.54315	0.16337
25.68528	0.14528
25.79695	0.12619
25.85787	0.10820
26.02030	0.09409
26.10152	0.08170
26.14213	0.07028
26.22335	0.06187
26.27411	0.05466
26.29442	0.04861
26.38579	0.04489
26.43655	0.04180
26.45685	0.03815
26.54822	0.03661
26.60914	0.03426
26.62944	0.03260
26.74112	0.03193
26.79188	0.03074
26.80203	0.02933
26.89340	0.02841
26.94416	0.02781
26.98477	0.02692
27.09645	0.02622
27.18782	0.02542
27.22843	0.02507
27.42132	0.02537
27.52284	0.02519
27.56345	0.02501
27.72589	0.02513
27.82741	0.02466
27.88832	0.02457
28.04061	0.02435
28.12183	0.02399
28.15228	0.02261
28.25381	0.02183
28.33503	0.02161
28.35533	0.02162
28.42640	0.02178
28.46701	0.02203
28.48731	0.02241
28.57868	0.02414
28.63959	0.02421
28.67005	0.02446
28.80203	0.02489
28.88325	0.02457
28.93401	0.02399
29.06599	0.02395
29.15736	0.02332
29.17766	0.02196
29.27919	0.02131
29.36041	0.02133
29.39086	0.02104
29.50254	0.02141
29.56345	0.02098
29.58376	0.02139
29.67513	0.02206
29.75635	0.02264
29.79695	0.02299
29.90863	0.02295
29.98985	0.02239
30.04061	0.02116
