Black Body Radiation Experiment Wed, Mar 6, 2024 1:54 PM
Sensor Position (Degrees)	Light Intensity (Volts)
4.92386	-0.00112
5.00508	-0.00109
5.05584	-0.00154
5.19797	-0.00100
5.25888	-0.00122
5.28934	-0.00155
5.34010	-0.00129
5.34010	-0.00054
5.34010	-0.00054
5.34010	-0.00039
5.34010	-0.00080
5.34010	-0.00055
5.34010	0.00017
5.35025	0.00026
5.39086	0.00033
5.44162	0.00071
5.47208	0.00047
5.60406	0.00033
5.71574	0.00017
5.76650	0.00004
5.91878	-0.00048
6.02030	-0.00040
6.06091	-0.00079
6.15228	-0.00013
6.21320	0.00004
6.24365	0.00041
6.30457	0.00131
6.35533	0.00174
6.37563	0.00195
6.46701	0.00187
6.51777	0.00209
6.54822	0.00186
6.67005	0.00196
6.75127	0.00252
6.80203	0.00273
6.92386	0.00282
6.99492	0.00129
7.02538	0.00095
7.13706	0.00117
7.18782	0.00134
7.21827	0.00140
7.30964	0.00178
7.37056	0.00260
7.42132	0.00251
7.57360	0.00305
7.66497	0.00362
7.70558	0.00376
7.86802	0.00322
7.95939	0.00299
8.00000	0.00320
8.12183	0.00388
8.20305	0.00440
8.24365	0.00468
8.39594	0.00438
8.49746	0.00400
8.55838	0.00280
8.74112	0.00203
8.84264	0.00162
8.90355	0.00132
9.02538	0.00107
9.11675	0.00091
9.16751	0.00109
9.29949	0.00220
9.38071	0.00388
9.43147	0.00452
9.53299	0.00514
9.62437	0.00545
9.68528	0.00408
9.88832	0.00466
10.00000	0.00446
10.06091	0.00472
10.18274	0.00440
10.28426	0.00424
10.33503	0.00481
10.46701	0.00487
10.54822	0.00565
10.62944	0.00565
10.73096	0.00611
10.79188	0.00599
10.81218	0.00493
10.88325	0.00596
10.92386	0.00597
10.93401	0.00614
10.95431	0.00677
10.96447	0.00662
10.96447	0.00619
10.98477	0.00616
11.00508	0.00635
11.03553	0.00620
11.06599	0.00650
11.16751	0.00657
11.24873	0.00622
11.27919	0.00678
11.41117	0.00685
11.49239	0.00636
11.53299	0.00721
11.60406	0.00709
11.63452	0.00756
11.63452	0.00819
11.65482	0.00800
11.69543	0.00732
11.71574	0.00729
11.71574	0.00653
11.75635	0.00686
11.80711	0.00727
11.84772	0.00734
11.86802	0.00703
11.97970	0.00774
12.06091	0.00782
12.10152	0.00791
12.20305	0.00745
12.29442	0.00731
12.33503	0.00723
12.44670	0.00727
12.50761	0.00710
12.54822	0.00769
12.63959	0.00774
12.69036	0.00832
12.71066	0.00847
12.82234	0.00918
12.89340	0.00983
12.92386	0.01000
13.03553	0.00983
13.09645	0.01015
13.11675	0.01060
13.23858	0.01056
13.28934	0.01093
13.30964	0.01069
13.40102	0.01082
13.47208	0.01153
13.51269	0.01175
13.62437	0.01181
13.67513	0.01257
13.70558	0.01259
13.82741	0.01170
13.89848	0.01125
13.93909	0.01110
14.04061	0.01062
14.11168	0.01108
14.15228	0.01039
14.23350	0.01057
14.28426	0.01054
14.30457	0.01043
14.38579	0.01117
14.45685	0.01175
14.49746	0.01262
14.58883	0.01216
14.63959	0.01297
14.67005	0.01293
14.73096	0.01274
14.76142	0.01374
14.77157	0.01367
14.82234	0.01416
14.85279	0.01369
14.88325	0.01419
14.98477	0.01497
15.05584	0.01468
15.09645	0.01515
15.24873	0.01458
15.37056	0.01420
15.43147	0.01401
15.67513	0.01410
15.79695	0.01502
15.87817	0.01536
16.04061	0.01578
16.11168	0.01599
16.16244	0.01740
16.26396	0.01830
16.31472	0.01938
16.33503	0.02001
16.34518	0.02019
16.35533	0.01966
16.35533	0.02039
16.37563	0.02076
16.42640	0.02203
16.47716	0.02303
16.55838	0.02398
16.67005	0.02463
16.74112	0.02592
16.77157	0.02696
16.93401	0.02835
17.03553	0.02991
17.10660	0.03072
17.13706	0.03128
17.16751	0.03263
17.18782	0.03415
17.29949	0.03567
17.37056	0.03706
17.45178	0.03827
17.67513	0.03973
17.77665	0.04219
17.87817	0.04520
17.93909	0.04801
17.93909	0.05033
17.93909	0.05253
17.94924	0.05425
17.97970	0.05608
18.00000	0.05856
18.16244	0.06063
18.27411	0.06397
18.34518	0.06935
18.56853	0.07537
18.71066	0.08330
18.74112	0.09292
18.91371	0.10133
18.96447	0.11199
19.03553	0.12459
19.15736	0.13567
19.22843	0.14859
19.26904	0.16141
19.42132	0.17589
19.47208	0.19218
19.54315	0.21162
19.63452	0.23130
19.69543	0.25165
19.83756	0.27279
19.87817	0.29219
19.92893	0.31613
19.95939	0.33860
20.01015	0.36323
20.14213	0.38888
20.19289	0.41862
20.28426	0.45276
20.34518	0.49166
20.46701	0.53385
20.51777	0.57816
20.58883	0.61943
20.62944	0.66216
20.68020	0.69893
20.70051	0.73921
20.75127	0.77804
20.79188	0.82408
20.87310	0.87113
20.94416	0.92570
21.08629	0.97888
21.14721	1.03813
21.19797	1.09347
21.20812	1.15142
21.24873	1.20349
21.28934	1.26150
21.37056	1.31620
21.42132	1.38222
21.56345	1.44834
21.61421	1.52395
21.72589	1.59984
21.75635	1.68222
21.83756	1.76206
21.88832	1.84370
22.05076	1.91551
22.15228	1.98240
22.35533	2.03654
22.45685	2.08464
22.58883	2.11998
22.61929	2.14689
22.64975	2.15999
22.68020	2.16736
22.70051	2.16597
22.71066	2.16486
22.77157	2.15837
22.81218	2.14860
22.89340	2.13624
22.93401	2.12132
22.94416	2.10301
23.01523	2.08454
23.04569	2.06414
23.06599	2.04097
23.10660	2.01974
23.13706	1.99843
23.14721	1.97514
23.17766	1.95600
23.17766	1.93324
23.18782	1.90603
23.24873	1.88033
23.30964	1.84971
23.32995	1.81627
23.39086	1.78360
23.43147	1.74873
23.44162	1.71217
23.46193	1.68149
23.47208	1.65054
23.48223	1.61772
23.53299	1.59131
23.56345	1.56106
23.58376	1.52647
23.63452	1.49371
23.67513	1.45690
23.70558	1.41702
23.75635	1.38170
23.78680	1.34565
23.79695	1.30702
23.82741	1.27455
23.85787	1.23757
23.88832	1.19792
23.97970	1.16147
24.03046	1.12196
24.05076	1.07906
24.10152	1.03981
24.12183	1.00074
24.13198	0.96451
24.15228	0.93600
24.15228	0.91158
24.15228	0.88987
24.16244	0.87244
24.18274	0.85573
24.22335	0.83770
24.24365	0.81634
24.31472	0.79275
24.37563	0.76295
24.40609	0.72882
24.50761	0.69271
24.57868	0.65463
24.59898	0.61504
24.67005	0.58002
24.70051	0.54503
24.72081	0.51146
24.76142	0.48404
24.79188	0.45739
24.80203	0.43152
24.85279	0.41058
24.89340	0.38770
24.92386	0.36405
25.00508	0.34418
25.05584	0.32215
25.07614	0.29968
25.17766	0.28030
25.24873	0.25870
25.25888	0.23716
25.34010	0.21824
25.41117	0.20042
25.45178	0.18276
25.55330	0.16709
25.61421	0.15099
25.64467	0.13609
25.73604	0.12429
25.77665	0.11291
25.79695	0.10273
25.84772	0.09428
25.87817	0.08658
25.89848	0.07921
25.96954	0.07380
26.01015	0.06894
26.04061	0.06366
26.12183	0.05936
26.17259	0.05507
26.19289	0.05121
26.26396	0.04894
26.30457	0.04687
26.32487	0.04414
26.40609	0.04206
26.45685	0.04098
26.48731	0.03928
26.57868	0.03777
26.65990	0.03586
26.83249	0.03351
26.94416	0.03239
27.06599	0.03191
27.15736	0.03118
27.18782	0.03175
27.25888	0.03158
27.27919	0.03119
27.30964	0.03168
27.30964	0.03160
27.31980	0.03139
27.34010	0.03084
27.36041	0.02985
27.38071	0.02912
27.43147	0.02984
27.48223	0.03008
27.51269	0.03061
27.58376	0.03109
27.62437	0.03187
27.73604	0.03240
27.80711	0.03249
27.83756	0.03228
27.89848	0.03215
27.92893	0.03140
28.00000	0.03066
28.06091	0.03029
28.09137	0.03004
28.18274	0.02979
28.24365	0.02939
28.27411	0.02883
28.36548	0.02899
28.43655	0.02858
28.43655	0.02830
28.49746	0.02851
28.53807	0.02911
28.57868	0.02957
28.69036	0.03028
28.76142	0.03099
28.87310	0.03151
28.92386	0.03205
28.95431	0.03154
29.02538	0.03150
29.06599	0.03105
29.08629	0.03108
29.14721	0.03115
29.20812	0.03131
29.24873	0.03207
29.37056	0.03183
29.45178	0.03175
29.50254	0.03176
29.66497	0.03157
29.77665	0.03110
29.83756	0.03028
29.95939	0.02903
30.00000	0.02727
