Black Body Radiation Experiment Wed, Mar 20, 2024 2:20 PM
Sensor Position (Degrees)	Light Intensity (Volts)
0.01033	-0.00171
0.01033	-0.00003
0.01033	0.00098
0.01033	0.00142
0.01033	0.00139
0.01033	0.00100
0.01033	0.00034
0.01033	-0.00086
0.01033	-0.00136
0.01033	-0.00116
0.01033	-0.00244
0.01033	-0.00318
0.01033	-0.00302
0.01033	-0.00242
0.01033	0.00004
0.01033	0.00194
0.01033	0.00233
0.01033	0.00155
0.01033	0.00061
0.02067	-0.00034
0.02067	-0.00134
0.02067	-0.00164
0.03100	-0.00184
0.03100	-0.00258
0.03100	-0.00209
0.03100	-0.00171
0.03100	0.00049
0.03100	0.00002
0.03100	-0.00042
0.03100	0.00039
0.04133	0.00006
0.05167	0.00007
0.07233	0.00001
0.07233	0.00017
0.13433	0.00077
0.18599	0.00098
0.22733	0.00031
0.25833	-0.00054
0.29966	-0.00003
0.29966	-0.00125
0.29966	-0.00177
0.33066	-0.00064
0.37199	-0.00124
0.45465	-0.00160
0.51665	-0.00233
0.52698	-0.00236
0.52698	-0.00210
0.52698	-0.00126
0.57865	-0.00238
0.64065	-0.00201
0.72331	-0.00132
0.74398	-0.00134
0.86797	-0.00064
0.95064	0.00032
0.99197	0.00148
1.16763	0.00136
1.29163	0.00051
1.34329	0.00112
1.37429	0.00157
1.39496	0.00221
1.40529	0.00167
1.45695	0.00158
1.51895	0.00037
1.54995	0.00015
1.63262	0.00113
1.66361	0.00203
1.68428	0.00240
1.76695	0.00082
1.80828	0.00025
1.83928	0.00162
1.92194	0.00245
1.98394	0.00162
2.01494	0.00057
2.07694	-0.00064
2.12860	-0.00119
2.14927	-0.00047
2.20093	-0.00027
2.24226	0.00009
2.24226	-0.00044
2.26293	-0.00112
2.26293	-0.00052
2.26293	0.00023
2.26293	0.00072
2.26293	0.00041
2.26293	-0.00027
2.29393	-0.00096
2.35593	-0.00076
2.43859	0.00050
2.47992	-0.00065
2.61425	-0.00021
2.67625	0.00173
2.72792	0.00128
2.88291	0.00234
2.98624	0.00376
3.01724	0.00398
3.12057	0.00380
3.19290	0.00308
3.22390	0.00230
3.26523	0.00244
3.26523	0.00252
3.26523	0.00169
3.26523	0.00170
3.27556	0.00322
3.28590	0.00183
3.33756	0.00230
3.38923	0.00177
3.57522	0.00133
3.70955	0.00106
3.77155	0.00161
3.96788	0.00142
4.10221	0.00236
4.17454	0.00211
4.30887	0.00230
4.40186	0.00220
4.42253	0.00307
4.53619	0.00274
4.61886	0.00203
4.63952	0.00138
4.73252	0.00151
4.78418	0.00093
4.81518	0.00059
4.91851	0.00005
5.00118	-0.00026
5.04251	-0.00040
5.18717	-0.00055
5.25950	0.00004
5.29050	0.00061
5.32150	0.00091
5.40417	0.00161
5.43516	0.00190
5.54883	0.00209
5.59016	0.00217
5.61083	0.00190
5.71416	0.00210
5.78649	0.00160
5.79682	0.00236
5.87948	0.00184
5.94148	0.00220
5.97248	0.00236
6.05515	0.00244
6.12748	0.00353
6.15848	0.00346
6.29280	0.00343
6.37547	0.00292
6.39613	0.00329
6.46847	0.00322
6.49946	0.00385
6.50980	0.00351
6.55113	0.00370
6.57180	0.00341
6.58213	0.00372
6.67513	0.00277
6.74746	0.00378
6.77846	0.00277
6.85079	0.00271
6.97478	0.00250
7.03678	0.00226
7.22278	0.00240
7.38810	0.00274
7.48110	0.00255
7.63610	0.00287
7.74976	0.00316
7.81176	0.00345
7.90475	0.00390
7.96675	0.00433
7.99775	0.00408
8.04942	0.00421
8.13208	0.00388
8.16308	0.00295
8.25608	0.00266
8.30774	0.00230
8.33874	0.00309
8.42141	0.00254
8.48340	0.00287
8.51440	0.00168
8.58673	0.00242
8.64873	0.00186
8.66940	0.00290
8.74173	0.00200
8.77273	0.00313
8.78306	0.00297
8.86572	0.00292
8.94839	0.00211
8.95872	0.00237
8.97939	0.00148
9.05172	0.00152
9.10338	0.00115
9.20671	0.00183
9.31004	0.00189
9.36171	0.00265
9.53737	0.00356
9.66137	0.00460
9.73370	0.00418
9.86803	0.00461
9.86803	0.00347
9.86803	0.00347
9.86803	0.00382
9.86803	0.00395
9.87836	0.00372
9.87836	0.00435
9.93002	0.00381
9.97136	0.00443
10.08502	0.00461
10.17802	0.00316
10.26068	0.00205
10.41568	0.00162
10.50867	0.00117
10.52934	0.00043
10.67400	0.00042
10.79800	-0.00000
10.82900	0.00091
10.95299	0.00243
11.01499	0.00213
11.02532	0.00310
11.08732	0.00240
11.14932	0.00278
11.16999	0.00217
11.30432	0.00227
11.39731	0.00330
11.41798	0.00329
11.45931	0.00367
11.51098	0.00404
11.53164	0.00519
11.62464	0.00565
11.66597	0.00493
11.68664	0.00492
11.76930	0.00443
11.81063	0.00407
11.83130	0.00318
11.92430	0.00273
11.99663	0.00245
12.01729	0.00259
12.13096	0.00272
12.19295	0.00424
12.21362	0.00487
12.31695	0.00599
12.39961	0.00567
12.44095	0.00593
12.55461	0.00506
12.60628	0.00468
12.61661	0.00479
12.69927	0.00404
12.71994	0.00396
12.74060	0.00463
12.79227	0.00585
12.85427	0.00715
12.88527	0.00585
13.04026	0.00613
13.06093	0.00464
13.08159	0.00470
13.14359	0.00403
13.19526	0.00444
13.24692	0.00346
13.38125	0.00425
13.41225	0.00471
13.43292	0.00509
13.43292	0.00637
13.45358	0.00542
13.46392	0.00508
13.50525	0.00414
13.51558	0.00390
13.52591	0.00488
13.52591	0.00490
13.54658	0.00499
13.54658	0.00407
13.56725	0.00516
13.57758	0.00442
13.60858	0.00421
13.67058	0.00394
13.74291	0.00356
13.76357	0.00420
13.78424	0.00436
13.81524	0.00478
13.84624	0.00543
13.85657	0.00593
13.87724	0.00618
13.94957	0.00541
13.94957	0.00485
14.01156	0.00413
14.04256	0.00317
14.11489	0.00247
14.16656	0.00248
14.18723	0.00354
14.25956	0.00459
14.28022	0.00431
14.29056	0.00529
14.31122	0.00641
14.32156	0.00655
14.33189	0.00585
14.38355	0.00470
14.44555	0.00546
