Black Body Radiation Experiment Wed, Mar 20, 2024 1:47 PM
Sensor Position (Degrees)	Light Intensity (Volts)
0.01033	0.00194
0.01033	-0.00001
0.01033	-0.00108
0.01033	-0.00141
0.01033	-0.00120
0.01033	-0.00062
0.02067	0.00017
0.06200	0.00087
0.15500	0.00082
0.20666	0.00052
0.40299	0.00107
0.49598	0.00070
0.51665	0.00043
0.58898	-0.00120
0.63031	-0.00114
0.65098	0.00015
0.71298	0.00034
0.73364	0.00075
0.75431	0.00264
0.82664	0.00303
0.89897	0.00229
0.94030	0.00215
1.05397	0.00145
1.12630	0.00062
1.16763	0.00075
1.27096	0.00016
1.37429	0.00078
1.42596	0.00071
1.65328	0.00136
1.80828	0.00203
1.85994	0.00390
2.06660	0.00464
2.19060	0.00426
2.23193	0.00426
2.28360	0.00410
2.30426	0.00458
2.31459	0.00495
2.33526	0.00460
2.36626	0.00413
2.37659	0.00340
2.38693	0.00354
2.40759	0.00405
2.42826	0.00365
2.50059	0.00380
2.52126	0.00344
2.53159	0.00255
2.62459	0.00220
2.72792	0.00272
2.76925	0.00428
2.91391	0.00383
3.00691	0.00433
3.07924	0.00387
3.21357	0.00479
3.29623	0.00596
3.33756	0.00547
3.48223	0.00680
3.57522	0.00694
3.62689	0.00541
3.79222	0.00625
3.92654	0.00614
4.05054	0.00564
4.22620	0.00409
4.29853	0.00384
4.32953	0.00313
4.44320	0.00310
4.54653	0.00378
4.58786	0.00345
4.73252	0.00445
4.79452	0.00469
4.81518	0.00499
4.89785	0.00604
4.98051	0.00534
5.01151	0.00404
5.14584	0.00352
5.24917	0.00417
5.30084	0.00338
5.44550	0.00286
5.53849	0.00377
5.57983	0.00402
5.71416	0.00511
5.83815	0.00594
5.90015	0.00676
6.02415	0.00735
6.09648	0.00688
6.12748	0.00656
6.23081	0.00710
6.29280	0.00710
6.30314	0.00595
6.39613	0.00647
6.45813	0.00717
6.49946	0.00679
6.66479	0.00716
6.80946	0.00719
6.87145	0.00755
7.05745	0.00695
7.18144	0.00691
7.25377	0.00637
7.48110	0.00613
7.61543	0.00478
7.66710	0.00496
7.76009	0.00536
7.85309	0.00518
7.92542	0.00486
8.07008	0.00553
8.13208	0.00717
8.17341	0.00822
8.26641	0.00834
8.30774	0.00867
8.34907	0.00762
8.45240	0.00681
8.50407	0.00538
8.52474	0.00522
8.60740	0.00386
8.66940	0.00355
8.71073	0.00350
8.80373	0.00480
8.87606	0.00585
8.92772	0.00612
9.05172	0.00653
9.11372	0.00554
9.14472	0.00587
9.25838	0.00529
9.33071	0.00530
9.38238	0.00541
9.54770	0.00431
9.66137	0.00430
9.71303	0.00383
9.82669	0.00457
9.88869	0.00413
9.91969	0.00494
9.97136	0.00401
9.98169	0.00401
9.99202	0.00385
10.05402	0.00357
10.09535	0.00329
10.11602	0.00230
10.19868	0.00195
10.30201	0.00162
10.32268	0.00241
10.49834	0.00196
10.67400	0.00291
10.73600	0.00383
10.98399	0.00359
11.11832	0.00433
11.19065	0.00280
11.36631	0.00303
11.45931	0.00255
11.49031	0.00349
11.55231	0.00375
11.57297	0.00362
11.58331	0.00424
11.61431	0.00227
11.62464	0.00242
11.62464	0.00246
11.66597	0.00251
11.72797	0.00142
11.78997	0.00082
11.81063	0.00067
11.89330	0.00083
11.96563	0.00148
11.99663	0.00167
12.08962	0.00280
12.16196	0.00340
12.20329	0.00266
12.32728	0.00260
12.40995	0.00339
12.45128	0.00244
12.59594	0.00245
12.70961	0.00226
12.76127	0.00211
12.90593	0.00287
13.01960	0.00310
13.07126	0.00345
13.19526	0.00354
13.27792	0.00407
13.30892	0.00438
13.40192	0.00452
13.42258	0.00400
13.43292	0.00295
13.47425	0.00307
13.50525	0.00218
13.51558	0.00246
13.55691	0.00265
13.60858	0.00194
13.63958	0.00221
13.71191	0.00343
13.75324	0.00374
13.78424	0.00430
13.90823	0.00416
14.06323	0.00337
14.15623	0.00293
14.40422	0.00248
14.55921	0.00247
14.59021	0.00226
14.76587	0.00208
14.84854	0.00302
14.90020	0.00468
14.96220	0.00544
15.00353	0.00602
15.02420	0.00654
15.07586	0.00646
15.08620	0.00658
15.09653	0.00623
15.21019	0.00719
15.27219	0.00613
15.28253	0.00586
15.41685	0.00478
15.49952	0.00470
15.53052	0.00429
15.65451	0.00403
15.72684	0.00464
15.75784	0.00432
15.85084	0.00437
15.91284	0.00450
15.94384	0.00444
15.99550	0.00476
16.03684	0.00574
16.05750	0.00669
16.12983	0.00614
16.21250	0.00715
16.25383	0.00734
16.36749	0.00790
16.43982	0.00945
16.48115	0.00912
16.60515	0.00906
16.66715	0.00890
16.68781	0.00820
16.76015	0.00806
16.82214	0.00823
16.84281	0.00630
16.95647	0.00456
17.02880	0.00328
17.08047	0.00243
17.20447	0.00292
17.26646	0.00441
17.30780	0.00422
17.42146	0.00533
17.48346	0.00654
17.53512	0.00744
17.63845	0.00782
17.72112	0.00701
17.74178	0.00644
17.86578	0.00560
17.91744	0.00520
17.94844	0.00522
18.08277	0.00484
18.18610	0.00445
18.22743	0.00411
18.35143	0.00377
18.39276	0.00380
18.41343	0.00352
18.47543	0.00374
18.52709	0.00388
18.55809	0.00498
18.64075	0.00589
18.68209	0.00628
18.71309	0.00589
18.77508	0.00619
18.79575	0.00507
18.81642	0.00563
18.85775	0.00451
18.87841	0.00442
18.88875	0.00392
18.94041	0.00563
18.96108	0.00656
18.97141	0.00768
19.01274	0.00808
19.08507	0.00785
19.12641	0.00802
19.19874	0.00859
19.24007	0.00888
19.30207	0.00986
19.35373	0.00884
19.37440	0.00914
19.39506	0.00798
19.45706	0.00997
19.49839	0.00987
19.50873	0.01068
19.56039	0.01010
19.59139	0.01012
19.60172	0.00991
19.65339	0.01053
19.67406	0.01133
19.69472	0.01228
19.73605	0.01134
19.78772	0.01147
19.81872	0.01044
19.88072	0.01147
19.91171	0.01081
19.92205	0.01172
19.96338	0.01103
19.99438	0.01137
19.99438	0.01050
20.01504	0.01076
20.03571	0.01210
20.06671	0.01342
20.07704	0.01239
20.08738	0.01257
20.13904	0.01221
20.17004	0.01221
20.19071	0.01227
20.23204	0.01260
20.27337	0.01296
20.28370	0.01270
20.32504	0.01232
20.35603	0.01358
20.36637	0.01533
20.38703	0.01594
20.40770	0.01576
20.42837	0.01651
20.48003	0.01717
20.50070	0.01646
20.52136	0.01609
20.55236	0.01531
20.56269	0.01516
20.57303	0.01398
20.61436	0.01414
20.64536	0.01456
20.66602	0.01560
20.70736	0.01748
20.73836	0.01854
20.75902	0.02040
20.82102	0.02193
20.86235	0.02117
20.87268	0.02193
20.96568	0.02143
21.00701	0.02194
21.02768	0.02152
21.07935	0.02240
21.13101	0.02198
21.15168	0.02409
21.25501	0.02508
21.29634	0.02601
21.31700	0.02714
21.38934	0.02758
21.44100	0.02837
21.46167	0.03119
21.53400	0.03211
21.58566	0.03413
21.60633	0.03512
21.69933	0.03587
21.74066	0.03708
21.79232	0.03973
21.88532	0.04011
21.90599	0.04187
21.91632	0.04205
21.92665	0.04262
21.92665	0.04506
21.92665	0.04614
21.98865	0.04763
22.01965	0.04878
22.04032	0.04956
22.07131	0.05046
22.08165	0.05212
22.15398	0.05432
22.17464	0.05545
22.18498	0.05781
22.21598	0.05831
22.22631	0.05945
22.22631	0.06063
22.22631	0.06052
22.23664	0.06236
22.23664	0.06283
22.27797	0.06349
22.30897	0.06378
22.33997	0.06455
22.36064	0.06682
22.42264	0.06817
22.45364	0.07084
22.48463	0.07251
22.52597	0.07555
22.54663	0.07851
22.56730	0.08119
22.58796	0.08398
22.58796	0.08612
22.58796	0.08737
22.58796	0.08874
22.58796	0.08939
22.58796	0.09034
22.58796	0.09098
22.58796	0.09153
22.59830	0.09171
22.60863	0.09280
22.64996	0.09383
22.67063	0.09522
22.68096	0.09714
22.69130	0.09847
22.70163	0.10015
22.70163	0.10274
22.73263	0.10440
22.74296	0.10623
22.74296	0.10850
22.75329	0.10946
22.76363	0.11188
22.81529	0.11468
22.83596	0.11706
22.84629	0.12011
22.85662	0.12296
22.86696	0.12514
22.87729	0.12724
22.87729	0.12881
22.87729	0.12988
22.87729	0.13003
22.88762	0.13151
22.91862	0.13356
22.95995	0.13786
22.97029	0.14178
23.02195	0.14632
23.05295	0.15185
23.06328	0.15640
23.09428	0.16180
23.09428	0.16728
23.10462	0.17202
23.14595	0.17653
23.17695	0.18138
23.18728	0.18814
23.19761	0.19516
23.20795	0.20183
23.21828	0.20840
23.26994	0.21413
23.28028	0.21855
23.29061	0.22197
23.30094	0.22589
23.30094	0.22894
23.30094	0.23048
23.30094	0.23203
23.30094	0.23501
23.30094	0.23848
23.31128	0.24082
23.31128	0.24423
23.35261	0.24773
23.36294	0.25039
23.36294	0.25222
23.37327	0.25415
23.37327	0.25576
23.37327	0.25709
23.37327	0.25790
23.38361	0.26063
23.42494	0.26182
23.45594	0.26497
23.47660	0.27140
23.56960	0.27847
23.62127	0.28765
23.63160	0.29783
23.71426	0.30854
23.75560	0.32019
23.76593	0.33251
23.81759	0.34310
23.84859	0.35292
23.84859	0.36159
23.86926	0.36701
23.86926	0.37311
23.86926	0.37857
23.88992	0.38055
23.90026	0.38449
23.92092	0.38741
23.93126	0.38991
23.98292	0.39405
24.01392	0.39849
24.02425	0.40285
24.07592	0.40700
24.09658	0.41134
24.10692	0.41486
24.12758	0.41766
24.13792	0.41941
24.16892	0.42038
24.21025	0.42110
24.26191	0.42131
24.28258	0.42010
24.32391	0.41961
24.34458	0.41747
24.34458	0.41606
24.34458	0.41354
24.34458	0.41208
24.34458	0.41044
24.35491	0.40786
24.36524	0.40611
24.38591	0.40510
24.39624	0.40349
24.43757	0.40225
24.45824	0.39931
24.47891	0.39505
24.54090	0.38978
24.58224	0.38540
24.60290	0.37850
24.66490	0.37228
24.69590	0.36435
24.71657	0.35506
24.76823	0.34701
24.79923	0.33834
24.81990	0.32840
24.86123	0.31818
24.89223	0.30843
24.91289	0.29701
24.95422	0.28698
24.98522	0.27869
24.99556	0.26853
25.03689	0.26106
25.05755	0.25278
25.06789	0.24572
25.11955	0.23927
