Black Body Radiation Experiment Wed, Mar 20, 2024 2:24 PM
Sensor Position (Degrees)	Light Intensity (Volts)
-0.01033	0.00494
-0.01033	0.00173
-0.01033	-0.00035
-0.01033	-0.00150
-0.01033	-0.00189
-0.01033	-0.00171
-0.01033	-0.00114
-0.01033	-0.00033
-0.01033	-0.00032
-0.01033	0.00056
-0.01033	0.00044
-0.01033	0.00057
0.01033	0.00006
0.01033	-0.00112
0.01033	-0.00212
0.01033	-0.00362
0.02067	-0.00517
0.02067	-0.00446
0.02067	-0.00334
0.03100	-0.00251
0.06200	-0.00211
0.08266	-0.00156
0.09300	-0.00095
0.12400	0.00027
0.14466	0.00014
0.16533	0.00020
0.22733	0.00031
0.25833	-0.00105
0.26866	-0.00141
0.30999	-0.00192
0.32032	-0.00234
0.33066	-0.00241
0.38232	-0.00234
0.42365	-0.00289
0.47532	-0.00238
0.60965	-0.00041
0.70264	0.00009
0.75431	0.00090
0.97130	0.00014
1.21930	0.00017
1.32263	-0.00026
1.43629	-0.00128
1.50862	-0.00114
1.54995	-0.00078
1.64295	-0.00070
1.70495	-0.00197
1.75661	-0.00110
1.83928	-0.00046
1.88061	-0.00092
1.90127	-0.00256
2.03560	-0.00302
2.12860	-0.00253
2.20093	-0.00192
2.33526	-0.00108
2.40759	0.00009
2.42826	-0.00017
2.50059	-0.00055
2.57292	-0.00172
2.62459	-0.00017
2.73825	0.00067
2.78991	0.00063
2.82091	0.00078
2.93458	0.00160
3.04824	0.00238
3.11024	0.00328
3.27556	0.00324
3.37890	0.00380
3.43056	0.00271
3.58556	0.00174
3.68889	0.00095
3.74055	0.00265
3.89555	0.00291
4.01954	0.00260
4.12287	0.00195
4.26753	0.00128
4.40186	0.00059
4.44320	0.00080
4.62919	0.00102
4.72219	0.00145
4.77385	0.00026
4.90818	-0.00013
5.00118	-0.00017
5.02184	0.00142
5.15617	0.00230
5.25950	0.00215
5.30084	0.00086
5.42483	-0.00005
5.54883	0.00006
5.61083	0.00030
5.80715	-0.00060
5.91048	-0.00024
5.95182	-0.00103
6.11714	-0.00091
6.18947	0.00010
6.23081	0.00152
6.34447	0.00244
6.39613	0.00163
6.41680	0.00084
6.47880	-0.00006
6.55113	-0.00068
6.60279	-0.00179
6.69579	-0.00243
6.75779	-0.00232
6.77846	-0.00229
6.92312	-0.00217
7.06778	-0.00035
7.12978	-0.00072
7.26411	0.00061
7.37777	0.00091
7.42944	0.00159
7.58443	0.00142
7.71876	-0.00027
7.79109	0.00004
7.95642	0.00003
8.10108	-0.00015
8.17341	0.00120
8.31807	0.00149
8.40074	0.00171
8.44207	0.00162
8.59707	0.00326
8.72106	0.00360
8.74173	0.00415
8.86572	0.00366
8.95872	0.00194
8.97939	0.00179
9.04139	0.00114
9.10338	0.00124
9.13438	0.00112
9.20671	0.00080
9.25838	0.00116
9.28938	0.00187
9.37204	0.00245
9.39271	0.00216
9.40304	0.00251
9.41337	0.00209
9.41337	0.00065
9.42371	-0.00017
9.49604	0.00021
9.54770	-0.00018
9.58904	-0.00058
9.70270	-0.00002
9.76470	0.00046
9.79570	0.00060
9.86803	0.00075
9.93002	0.00046
9.96102	0.00070
9.99202	0.00041
10.03335	-0.00013
10.05402	0.00087
10.13669	0.00139
10.17802	0.00125
10.19868	0.00192
10.26068	0.00173
10.31235	0.00195
10.31235	0.00184
10.34335	0.00259
10.42601	0.00172
10.48801	0.00149
10.50867	0.00086
10.61200	0.00065
10.67400	0.00100
10.70500	0.00090
10.80833	0.00061
10.92199	-0.00018
10.97366	0.00013
11.09766	0.00055
11.18032	0.00109
11.25265	0.00103
11.38698	0.00068
11.45931	0.00010
11.49031	-0.00067
11.57297	-0.00051
11.62464	-0.00005
11.64530	0.00074
11.68664	0.00054
11.69697	0.00060
11.69697	0.00174
11.77963	0.00201
11.87263	0.00290
11.99663	0.00338
12.03796	0.00356
12.06896	0.00233
12.16196	0.00169
12.21362	0.00154
12.22395	0.00150
12.25495	0.00184
12.28595	0.00135
12.29628	0.00029
12.31695	-0.00043
12.34795	0.00011
12.36862	0.00047
12.44095	0.00091
12.48228	0.00075
12.51328	0.00130
12.54428	0.00153
12.56494	0.00143
12.57528	0.00153
12.61661	0.00150
12.64761	0.00173
12.66827	0.00070
12.76127	0.00100
12.81294	0.00155
12.85427	0.00198
12.97826	0.00221
13.08159	0.00279
13.09193	0.00240
13.17459	0.00203
13.22626	0.00174
13.24692	0.00129
13.30892	0.00117
13.35025	0.00156
13.38125	0.00206
