Black Body Radiation Experiment Wed, Mar 20, 2024 1:42 PM
Sensor Position (Degrees)	Light Intensity (Volts)
33.11730	0.00535
33.16897	0.00626
33.19997	0.00777
33.30330	0.00749
33.35496	0.00859
33.36530	0.00944
33.37563	0.00847
33.37563	0.00702
33.37563	0.00793
33.41696	0.00744
33.45829	0.00611
33.50996	0.00459
33.53062	0.00411
33.64429	0.00412
33.71662	0.00341
33.75795	0.00327
33.85095	0.00437
33.91295	0.00423
33.93361	0.00419
34.00594	0.00549
34.09894	0.00573
34.12994	0.00563
34.26427	0.00582
34.30560	0.00581
34.31593	0.00600
34.46060	0.00598
34.55359	0.00660
34.59493	0.00764
34.70859	0.00834
34.79125	0.00780
34.84292	0.00773
34.96691	0.00743
35.07024	0.00571
35.12191	0.00641
35.32857	0.00695
35.47323	0.00787
35.53523	0.00817
35.75222	0.00882
35.88655	0.01010
35.95888	0.01017
36.16554	0.00954
36.27921	0.00782
36.34120	0.00685
36.49620	0.00635
36.58920	0.00606
36.65119	0.00719
36.86819	0.00788
36.99218	0.00836
37.04385	0.00863
37.15751	0.00899
37.25051	0.01056
37.29184	0.01111
37.40550	0.01090
37.46750	0.00898
37.50883	0.00855
37.62250	0.00866
37.69483	0.00932
37.78783	0.00980
37.97382	0.00938
38.07715	0.00776
38.18048	0.00773
38.38714	0.00816
38.61447	0.01010
38.73846	0.01065
39.06912	0.00980
39.21378	0.00830
39.29645	0.01001
39.47211	0.01057
39.61677	0.01210
39.69943	0.01176
39.85443	0.01180
39.98876	0.01101
40.04042	0.01077
40.25742	0.01029
40.40208	0.01006
40.46408	0.01040
40.65007	0.00928
40.80507	0.00973
40.84640	0.01089
41.02206	0.01136
41.13572	0.01195
41.20805	0.01081
41.39405	0.01154
41.53871	0.01137
41.58004	0.01124
41.74537	0.01065
41.86937	0.01115
41.92103	0.01219
42.08636	0.01235
42.23102	0.01268
42.28269	0.01278
42.45835	0.01296
42.58234	0.01253
42.64434	0.01149
42.83034	0.01197
42.96467	0.01158
43.02666	0.01206
43.16099	0.01157
43.28499	0.01260
43.33665	0.01221
43.52265	0.01331
43.65698	0.01276
43.74997	0.01399
43.96697	0.01442
44.12196	0.01433
44.18396	0.01288
44.35962	0.01263
44.52495	0.01195
44.58695	0.01212
44.79361	0.01098
44.93827	0.01146
45.00027	0.01064
45.19660	0.01149
45.33093	0.01255
45.55825	0.01453
45.71325	0.01493
45.80624	0.01369
46.02324	0.01257
46.24023	0.01262
46.35389	0.01262
46.72588	0.01306
47.01521	0.01232
47.13920	0.01136
47.64552	0.01056
48.03817	0.01105
48.22417	0.01291
48.73049	0.01387
49.11281	0.01395
49.28847	0.01270
49.90845	0.01285
50.41477	0.01268
50.68343	0.01366
51.53073	0.01475
52.13005	0.01350
52.39871	0.01254
53.32868	0.01209
53.94866	0.01298
54.28965	0.01357
55.20928	0.01382
55.91193	0.01393
56.31492	0.01361
57.48255	0.01460
58.31952	0.01503
58.70184	0.01670
59.94180	0.01720
60.86144	0.01608
61.26443	0.01700
62.58706	0.01695
63.41370	0.01740
63.79602	0.01647
65.06698	0.01685
65.89362	0.01819
66.42060	0.01832
67.75356	0.01919
68.59054	0.01975
69.01419	0.02071
70.17149	0.02062
71.16346	0.02031
71.65944	0.02202
73.24039	0.02246
74.23236	0.02398
74.74901	0.02566
76.00964	0.02748
76.72262	0.03015
77.11527	0.03115
78.27257	0.03226
79.11988	0.03359
79.54353	0.03323
80.70083	0.03283
81.51713	0.03275
81.86846	0.03257
83.03609	0.03242
83.80073	0.03318
84.24505	0.03359
85.51601	0.03357
86.52865	0.03427
87.04530	0.03497
88.40925	0.03556
89.32889	0.03596
89.70088	0.03607
90.90984	0.03580
