Black Body Radiation Experiment Wed, Mar 20, 2024 2:36 PM
Sensor Position (Degrees)	Light Intensity (Volts)
13.98057	0.00921
13.99090	0.00888
14.00123	0.00913
14.01156	0.00917
14.03223	0.01014
14.05290	0.01043
14.13556	0.01104
14.16656	0.01189
14.17689	0.01251
14.29056	0.01173
14.34222	0.01180
14.36289	0.01043
14.39389	0.01064
14.42489	0.00964
14.45588	0.00939
14.49722	0.00972
14.50755	0.01045
14.50755	0.00944
14.52822	0.01032
14.55921	0.01018
14.57988	0.00925
14.59021	0.00893
14.65221	0.00842
14.70388	0.00781
14.73488	0.00820
14.80721	0.00680
14.85887	0.00709
14.87954	0.00706
14.91054	0.00745
14.93120	0.00722
14.93120	0.00764
14.94154	0.00763
14.94154	0.00811
14.94154	0.00837
14.95187	0.00808
14.97253	0.00760
15.03453	0.00783
15.05520	0.00738
15.15853	0.00669
15.16886	0.00550
15.16886	0.00544
15.18953	0.00477
15.22053	0.00477
15.24119	0.00538
15.26186	0.00494
15.27219	0.00474
15.29286	0.00556
15.32386	0.00624
15.34452	0.00718
15.38586	0.00804
15.38586	0.00851
15.39619	0.01016
15.40652	0.01092
15.46852	0.01138
15.53052	0.01185
15.59252	0.01166
15.64418	0.01018
15.67518	0.01026
15.74751	0.00987
15.76818	0.00882
15.78884	0.00854
15.81984	0.00789
15.84051	0.00725
15.86117	0.00740
15.93350	0.00728
15.96450	0.00709
15.97484	0.00805
16.03684	0.00906
16.09883	0.00850
16.12983	0.00938
16.15050	0.00964
16.15050	0.00891
16.15050	0.00968
16.15050	0.00902
16.15050	0.00839
16.15050	0.00801
16.16083	0.00756
16.22283	0.00666
16.29516	0.00696
16.31583	0.00785
16.33649	0.00748
16.42949	0.00737
16.48115	0.00663
16.48115	0.00529
16.50182	0.00587
16.50182	0.00528
16.50182	0.00516
16.50182	0.00504
16.50182	0.00402
16.51215	0.00389
16.52249	0.00438
16.53282	0.00455
16.55349	0.00512
16.61548	0.00475
16.66715	0.00483
16.70848	0.00482
16.77048	0.00576
16.81181	0.00732
16.83248	0.00810
16.84281	0.00873
16.85314	0.00894
16.87381	0.00898
16.92547	0.00810
16.96681	0.00655
16.98747	0.00628
17.00814	0.00481
17.01847	0.00463
17.02880	0.00380
17.11147	0.00424
17.15280	0.00593
17.17347	0.00646
17.22513	0.00810
17.26646	0.00990
17.28713	0.00963
17.33879	0.00964
17.34913	0.00819
17.36979	0.00669
17.40079	0.00541
17.40079	0.00544
17.40079	0.00465
17.41113	0.00514
17.41113	0.00510
17.42146	0.00589
17.44212	0.00667
17.46279	0.00737
17.48346	0.00711
17.50412	0.00761
17.52479	0.00767
17.54545	0.00736
17.55579	0.00775
17.55579	0.00832
17.56612	0.00898
17.59712	0.00835
17.65912	0.00804
17.70045	0.00785
17.81411	0.00678
17.83478	0.00629
17.83478	0.00656
17.83478	0.00748
17.86578	0.00832
17.88644	0.00858
17.92778	0.00820
17.94844	0.00869
18.04144	0.00817
18.11377	0.00727
18.14477	0.00766
18.20677	0.00669
18.22743	0.00557
18.22743	0.00435
18.25843	0.00465
18.29976	0.00525
18.35143	0.00609
18.37210	0.00606
18.47543	0.00641
18.55809	0.00795
18.59942	0.00874
18.70275	0.00928
18.75442	0.00981
18.77508	0.00880
18.84741	0.00797
18.91975	0.00777
18.97141	0.00889
19.10574	0.00934
19.17807	0.00956
19.22974	0.00929
19.34340	0.01085
19.43640	0.01199
19.45706	0.01198
19.53973	0.01067
19.60172	0.01080
19.63272	0.01072
19.72572	0.01166
19.79805	0.01339
19.81872	0.01461
19.87038	0.01580
19.90138	0.01602
19.91171	0.01733
20.02538	0.01769
20.09771	0.01793
20.11837	0.01746
20.18037	0.01767
20.20104	0.01810
20.21137	0.01893
20.22171	0.01965
20.23204	0.02058
20.23204	0.02179
20.24237	0.02265
20.26304	0.02197
20.26304	0.02199
20.32504	0.02172
20.35603	0.02281
20.44903	0.02316
20.56269	0.02487
20.59369	0.02549
20.75902	0.02770
20.86235	0.03104
20.93468	0.03434
21.00701	0.03857
21.03801	0.04134
21.04835	0.04319
21.06901	0.04552
21.06901	0.04814
21.06901	0.04876
21.07935	0.04947
21.10001	0.04998
21.14134	0.04930
21.16201	0.05102
21.22401	0.05223
21.26534	0.05409
21.29634	0.05807
21.41000	0.06058
21.47200	0.06473
21.50300	0.07010
21.58566	0.07549
21.65799	0.08137
21.68899	0.08891
21.84399	0.09462
21.88532	0.10041
21.89565	0.10800
21.91632	0.11317
21.92665	0.11943
21.94732	0.12591
22.02998	0.13043
22.05065	0.13455
22.05065	0.13905
22.09198	0.14400
22.14365	0.14941
22.17464	0.15632
22.18498	0.16343
22.29864	0.17081
22.37097	0.18085
22.39164	0.19125
22.45364	0.20378
22.50530	0.21755
22.53630	0.23003
22.58796	0.24196
22.61896	0.25661
22.64996	0.27155
22.71196	0.28554
22.74296	0.30370
22.77396	0.32229
22.86696	0.33962
22.92895	0.36123
22.93929	0.38541
22.98062	0.40923
23.03228	0.43503
23.08395	0.46074
23.16661	0.48651
23.18728	0.51503
23.26994	0.54325
23.33194	0.56823
23.35261	0.59508
23.37327	0.62043
23.43527	0.64356
23.45594	0.66664
23.46627	0.68643
23.52827	0.70315
23.54894	0.71896
23.55927	0.73166
23.55927	0.74285
23.57993	0.75306
23.60060	0.76092
23.63160	0.76569
23.66260	0.77176
23.68326	0.77793
23.77626	0.78438
23.79693	0.78897
23.79693	0.79329
23.85893	0.79636
23.88992	0.79880
23.91059	0.80047
23.92092	0.80201
23.96226	0.80096
23.97259	0.80003
23.97259	0.79853
23.97259	0.79730
23.97259	0.79556
23.97259	0.79468
23.97259	0.79284
23.98292	0.79143
23.99325	0.78951
24.02425	0.78788
24.04492	0.78618
24.05525	0.78445
24.06559	0.78251
24.07592	0.78058
24.09658	0.77841
24.10692	0.77505
24.10692	0.77178
24.10692	0.76885
24.11725	0.76530
24.13792	0.76113
24.15858	0.75650
24.16892	0.74973
24.21025	0.74379
24.23091	0.73726
24.25158	0.73058
24.28258	0.72316
24.30324	0.71522
24.31358	0.70508
24.34458	0.69664
24.35491	0.68767
24.36524	0.67840
24.37558	0.66975
24.38591	0.66139
24.38591	0.65324
24.39624	0.64599
24.40658	0.63937
24.42724	0.63403
24.42724	0.62764
24.44791	0.62196
24.44791	0.61460
24.45824	0.60861
24.45824	0.60181
24.48924	0.59490
24.52024	0.58522
24.55124	0.57594
24.58224	0.56622
24.59257	0.55565
24.61324	0.54449
24.62357	0.53455
24.62357	0.52299
24.65457	0.51301
24.66490	0.50313
24.67523	0.49493
24.67523	0.48707
24.69590	0.47719
24.74756	0.46630
24.77856	0.45685
24.78890	0.44704
24.80956	0.43703
24.81990	0.42484
24.83023	0.41549
24.87156	0.40357
24.88189	0.39239
24.88189	0.38209
24.91289	0.37256
24.93356	0.36125
24.98522	0.35048
25.02656	0.33980
25.04722	0.32929
25.08855	0.31968
25.09889	0.31004
25.10922	0.30001
25.10922	0.29096
25.11955	0.28169
25.11955	0.27388
25.16089	0.26638
25.19188	0.25992
25.23322	0.25228
25.24355	0.24569
25.28488	0.23843
25.31588	0.23232
25.31588	0.22590
25.34688	0.21813
25.36755	0.21098
25.37788	0.20377
25.38821	0.19769
25.38821	0.19257
25.41921	0.18702
25.42954	0.18174
25.48121	0.17693
25.50187	0.17223
25.50187	0.16822
25.52254	0.16340
25.55354	0.15832
25.57421	0.15215
25.57421	0.14788
25.58454	0.14407
25.60520	0.13972
25.63620	0.13608
25.64654	0.13249
25.69820	0.12858
25.71887	0.12647
25.72920	0.12237
25.76020	0.11896
25.78087	0.11480
25.79120	0.11103
25.80153	0.10832
25.83253	0.10483
25.86353	0.10227
25.92553	0.09787
25.96686	0.09491
25.97719	0.09091
26.01853	0.08699
26.02886	0.08374
26.03919	0.07974
26.10119	0.07717
26.13219	0.07322
26.16319	0.07028
26.25618	0.06752
26.33885	0.06316
26.35951	0.05918
26.48351	0.05448
26.54551	0.05105
26.58684	0.04770
26.67984	0.04555
26.74184	0.04289
26.77283	0.04093
26.83483	0.03886
26.86583	0.03693
26.89683	0.03473
26.96916	0.03292
26.97950	0.03115
26.98983	0.02918
27.00016	0.02826
27.02083	0.02747
27.04149	0.02760
27.07249	0.02668
27.12416	0.02592
27.15516	0.02500
27.24815	0.02451
27.31015	0.02516
27.33082	0.02473
27.42381	0.02513
27.52714	0.02524
27.57881	0.02564
27.71314	0.02597
27.82680	0.02561
27.86813	0.02563
27.93013	0.02560
27.96113	0.02490
27.97146	0.02378
27.99213	0.02319
28.01280	0.02353
28.02313	0.02240
28.06446	0.02118
28.10579	0.02083
28.12646	0.02018
28.18846	0.02026
28.24012	0.01959
28.27112	0.02098
28.36412	0.02157
28.39512	0.02032
28.41578	0.02083
28.47778	0.02057
28.53978	0.02032
28.56045	0.01904
28.62244	0.01841
28.68444	0.01857
28.72577	0.01740
28.80844	0.01762
28.86010	0.01820
28.89110	0.01929
28.95310	0.01952
28.96343	0.01897
28.97377	0.02024
29.00477	0.02044
29.03576	0.01985
29.05643	0.01978
29.09776	0.02070
29.13909	0.01995
29.15976	0.01909
29.21143	0.01902
29.22176	0.01880
29.23209	0.01921
29.29409	0.01931
29.34575	0.01877
29.36642	0.01843
29.42842	0.01767
29.49042	0.01661
29.51108	0.01631
29.61441	0.01631
29.67641	0.01539
29.70741	0.01514
29.80041	0.01543
29.82107	0.01545
29.82107	0.01669
29.85207	0.01688
29.85207	0.01790
29.85207	0.01810
29.85207	0.01803
29.85207	0.01805
29.85207	0.01826
29.85207	0.01864
29.85207	0.01922
29.86241	0.01948
29.89340	0.02022
29.96574	0.01928
30.03807	0.01888
30.05873	0.01912
30.11040	0.01945
30.17240	0.01802
30.19306	0.01719
30.22406	0.01693
30.26539	0.01587
30.28606	0.01573
30.35839	0.01623
30.36872	0.01647
30.36872	0.01728
30.38939	0.01668
30.41006	0.01710
30.43072	0.01826
30.44105	0.01865
30.48239	0.01805
30.50305	0.01752
30.50305	0.01718
30.51339	0.01691
30.53405	0.01704
30.56505	0.01672
30.58572	0.01693
30.59605	0.01759
30.62705	0.01694
30.67871	0.01787
30.68905	0.01829
30.76138	0.01836
30.81304	0.01881
30.85437	0.01900
30.91637	0.01868
30.93704	0.01859
30.94737	0.01725
31.04037	0.01568
31.08170	0.01511
31.18503	0.01452
31.23670	0.01245
31.24703	0.01245
31.30903	0.01213
31.34003	0.01187
31.36069	0.01310
31.43302	0.01420
31.47436	0.01351
31.49502	0.01482
31.54669	0.01470
31.59835	0.01496
31.62935	0.01561
31.72235	0.01634
31.77401	0.01542
31.80501	0.01579
31.90834	0.01558
31.97034	0.01545
32.00134	0.01605
32.07367	0.01625
32.14600	0.01620
32.17700	0.01740
32.31133	0.01681
32.40433	0.01656
32.44566	0.01636
32.55932	0.01595
32.66265	0.01625
32.80731	0.01612
32.90031	0.01559
33.02431	0.01555
33.08631	0.01510
33.14830	0.01494
33.22063	0.01584
33.25163	0.01621
33.32396	0.01546
33.33430	0.01448
33.33430	0.01405
33.47896	0.01411
33.57196	0.01486
33.60296	0.01371
33.62362	0.01309
33.67529	0.01296
33.69595	0.01390
33.70629	0.01408
33.71662	0.01530
33.74762	0.01665
33.75795	0.01671
33.79928	0.01704
33.83028	0.01693
33.85095	0.01686
33.97494	0.01598
34.02661	0.01436
34.05761	0.01425
34.21260	0.01382
34.34693	0.01435
34.43993	0.01345
34.76025	0.01407
35.05991	0.01542
35.19424	0.01512
35.58689	0.01536
35.88655	0.01483
36.04155	0.01499
36.46520	0.01444
36.79586	0.01385
36.91985	0.01432
37.55017	0.01470
38.02549	0.01488
38.32514	0.01520
39.38944	0.01536
40.12309	0.01597
40.56741	0.01585
41.59037	0.01613
42.45835	0.01534
42.78900	0.01504
44.23563	0.01431
45.31026	0.01467
45.81658	0.01534
47.63519	0.01600
49.35047	0.01584
50.06344	0.01677
52.02672	0.01594
52.23338	0.01649
52.27471	0.01668
52.27471	0.01640
53.16335	0.01528
53.18401	0.01526
55.75693	0.01564
57.18289	0.01728
59.34249	0.01858
60.77878	0.02167
63.25870	0.02588
65.06698	0.03001
67.47457	0.03328
68.86953	0.03746
69.54117	0.04045
72.10376	0.04193
74.34602	0.04175
77.45626	0.04216
78.78922	0.04066
80.59750	0.03950
81.72379	0.03858
82.25078	0.03907
83.71807	0.03959
84.75137	0.04005
85.27835	0.04045
86.81797	0.04070
87.89260	0.04071
89.22556	0.04038
90.12453	0.03963
