Black Body Radiation Experiment Wed, Mar 20, 2024 1:49 PM
Sensor Position (Degrees)	Light Intensity (Volts)
2.91391	0.00188
2.98624	0.00184
3.03791	0.00027
3.17223	0.00087
3.28590	0.00120
3.34790	0.00140
3.57522	-0.00002
3.68889	-0.00058
3.74055	-0.00113
3.89555	-0.00091
3.98854	-0.00008
4.04021	-0.00139
4.10221	-0.00066
4.15387	-0.00113
4.18487	-0.00207
4.25720	-0.00130
4.31920	-0.00107
4.33987	-0.00102
4.35020	-0.00191
4.35020	-0.00098
4.35020	0.00054
4.35020	0.00009
4.35020	0.00060
4.36053	0.00085
4.37086	0.00142
4.39153	0.00067
4.41220	-0.00049
4.46386	-0.00043
4.50519	-0.00198
4.53619	-0.00203
4.64986	-0.00191
4.76352	-0.00084
4.81518	-0.00113
4.95985	-0.00244
5.05284	-0.00192
5.09418	-0.00226
5.19751	-0.00177
5.26984	-0.00144
5.29050	-0.00122
5.38350	-0.00025
5.43516	-0.00101
5.45583	0.00033
5.50750	0.00103
5.54883	0.00056
5.57983	0.00018
5.68316	-0.00007
5.76582	-0.00056
5.81749	-0.00051
5.97248	-0.00008
6.08614	-0.00052
6.15848	0.00026
6.33414	0.00036
6.45813	0.00053
6.53046	0.00008
6.74746	0.00035
6.87145	0.00066
6.92312	0.00144
7.06778	0.00153
7.17111	0.00090
7.21244	0.00109
7.30544	0.00044
7.35710	0.00078
7.38810	0.00089
7.47077	0.00061
7.55343	-0.00045
7.59476	-0.00187
7.69809	-0.00116
7.77043	-0.00035
7.81176	-0.00038
7.95642	-0.00014
8.02875	-0.00017
8.07008	0.00012
8.18375	0.00058
8.23541	-0.00040
8.25608	-0.00180
8.28708	-0.00221
8.31807	-0.00520
8.34907	-0.00520
8.42141	-0.00482
8.49374	-0.00390
8.53507	-0.00306
8.73140	-0.00136
8.82439	-0.00077
8.84506	0.00036
8.92772	0.00078
9.01039	0.00072
9.06205	0.00117
9.18605	0.00080
9.24805	-0.00058
9.27905	-0.00079
9.42371	-0.00044
9.49604	-0.00017
9.52704	0.00059
9.62003	0.00200
9.71303	0.00181
9.76470	0.00283
9.94036	0.00234
10.04369	0.00324
10.13669	0.00240
10.31235	0.00206
10.46734	0.00138
10.53967	0.00194
10.80833	0.00300
10.97366	0.00338
11.01499	0.00275
11.14932	0.00327
11.23198	0.00280
11.26298	0.00332
11.32498	0.00337
11.36631	0.00331
11.39731	0.00275
11.43864	0.00272
11.43864	0.00259
11.44898	0.00428
11.52131	0.00408
11.55231	0.00389
11.57297	0.00233
11.61431	0.00228
11.66597	0.00175
11.68664	0.00343
11.71764	0.00386
11.74864	0.00354
11.77963	0.00321
11.89330	0.00275
11.97596	0.00325
12.00696	0.00381
12.16196	0.00384
12.26529	0.00371
12.29628	0.00275
12.37895	0.00172
12.47195	0.00227
12.51328	0.00303
12.64761	0.00223
12.75094	0.00153
12.79227	0.00160
12.91627	0.00195
12.98860	0.00196
13.00926	0.00219
13.01960	0.00246
13.05059	0.00167
13.07126	0.00025
13.17459	0.00015
13.23659	0.00138
13.26759	0.00054
13.43292	0.00017
13.51558	0.00037
13.54658	0.00173
13.67058	0.00266
13.75324	0.00269
13.78424	0.00391
13.87724	0.00476
13.93923	0.00433
13.97023	0.00308
14.03223	0.00266
14.10456	0.00334
14.13556	0.00221
14.20789	0.00123
14.24922	0.00243
14.28022	0.00204
14.37322	0.00273
14.46622	0.00362
14.49722	0.00475
14.56955	0.00542
14.63155	0.00498
14.64188	0.00472
14.69354	0.00503
14.72454	0.00559
14.74521	0.00486
14.83821	0.00445
14.86920	0.00628
14.87954	0.00527
14.95187	0.00575
15.01387	0.00514
15.04487	0.00508
15.10686	0.00446
15.15853	0.00493
15.19986	0.00473
15.28253	0.00489
15.34452	0.00387
15.36519	0.00416
15.42719	0.00437
15.47885	0.00607
15.48919	0.00563
15.56152	0.00561
15.61318	0.00551
15.64418	0.00646
15.71651	0.00694
15.75784	0.00695
15.77851	0.00593
15.83017	0.00568
15.88184	0.00330
15.90251	0.00371
15.95417	0.00291
15.95417	0.00229
15.96450	0.00169
15.99550	0.00203
16.03684	0.00293
16.05750	0.00403
16.17116	0.00503
16.27449	0.00558
16.32616	0.00611
16.48115	0.00600
16.58448	0.00611
16.62582	0.00696
16.76015	0.00614
16.84281	0.00586
16.88414	0.00662
16.98747	0.00626
17.04947	0.00593
17.08047	0.00561
17.14247	0.00525
17.18380	0.00520
17.20447	0.00431
17.32846	0.00392
17.40079	0.00519
17.44212	0.00477
17.57645	0.00543
17.65912	0.00637
17.70045	0.00690
17.85545	0.00675
17.98977	0.00586
18.09310	0.00588
18.34110	0.00615
18.50643	0.00729
18.54776	0.00722
18.65109	0.00719
18.68209	0.00683
18.69242	0.00661
18.72342	0.00690
18.74408	0.00753
18.77508	0.00711
18.85775	0.00638
18.94041	0.00486
18.98174	0.00521
19.07474	0.00623
19.14707	0.00832
19.17807	0.00796
19.25040	0.00774
19.28140	0.00676
19.29173	0.00750
19.30207	0.00675
19.30207	0.00746
19.30207	0.00716
19.36407	0.00695
19.39506	0.00661
19.41573	0.00683
19.44673	0.00788
19.52939	0.00965
19.60172	0.00976
19.63272	0.00941
19.70505	0.00956
19.76705	0.00979
19.78772	0.00985
19.83938	0.01014
19.86005	0.01071
19.87038	0.00998
19.93238	0.00901
19.97371	0.00900
19.99438	0.01013
20.05638	0.01057
20.09771	0.01103
20.11837	0.01134
20.17004	0.01269
20.20104	0.01297
20.22171	0.01253
20.33537	0.01134
20.40770	0.01122
20.41803	0.01098
20.50070	0.01079
20.55236	0.01266
20.57303	0.01410
20.60403	0.01459
20.61436	0.01552
20.61436	0.01578
20.67636	0.01548
20.72802	0.01449
20.76935	0.01301
20.82102	0.01371
20.88302	0.01413
20.94502	0.01585
20.97602	0.01654
21.03801	0.01902
21.07935	0.02100
21.08968	0.02191
21.16201	0.02246
21.17234	0.02417
21.18268	0.02514
21.21367	0.02504
21.21367	0.02546
21.22401	0.02623
21.23434	0.02613
21.25501	0.02649
21.28601	0.02721
21.33767	0.02865
21.35834	0.02851
21.36867	0.02861
21.39967	0.02895
21.44100	0.02997
21.45133	0.03115
21.48233	0.03069
21.50300	0.03096
21.52366	0.03240
21.56500	0.03340
21.59600	0.03419
21.60633	0.03719
21.66833	0.03893
21.68899	0.03891
21.69933	0.04029
21.73032	0.03966
21.74066	0.03999
21.76132	0.04131
21.79232	0.04086
21.82332	0.04214
21.84399	0.04436
21.91632	0.04466
21.98865	0.04684
21.99898	0.05063
22.08165	0.05301
22.10231	0.05532
22.11265	0.05746
22.16431	0.05775
22.17464	0.05959
22.17464	0.06138
22.18498	0.06362
22.19531	0.06476
22.21598	0.06670
22.23664	0.06913
22.28831	0.07240
22.30897	0.07587
22.35031	0.07887
22.42264	0.08196
22.46397	0.08431
22.47430	0.08673
22.50530	0.09002
22.52597	0.09302
22.52597	0.09612
22.56730	0.09635
22.59830	0.10095
22.60863	0.10524
22.68096	0.10901
22.72229	0.11473
22.74296	0.11902
22.77396	0.12402
22.79463	0.12954
22.80496	0.13539
22.88762	0.14063
22.92895	0.14652
22.93929	0.15234
22.98062	0.15648
22.98062	0.16377
22.99095	0.17137
23.03228	0.17918
23.07362	0.18745
23.11495	0.19556
23.18728	0.20443
23.20795	0.21312
23.23894	0.22323
23.30094	0.23253
23.33194	0.24447
23.34227	0.25716
23.45594	0.27130
23.51794	0.28863
23.54894	0.30867
23.64193	0.32857
23.68326	0.34823
23.71426	0.36765
23.75560	0.38478
23.76593	0.39872
23.77626	0.41117
23.78659	0.41954
23.80726	0.42741
23.82793	0.43298
23.86926	0.43845
23.88992	0.44412
23.90026	0.44949
23.95192	0.45572
23.97259	0.46045
23.98292	0.46584
24.01392	0.47053
24.04492	0.47332
24.08625	0.47687
24.15858	0.47918
24.21025	0.48060
24.23091	0.48094
24.26191	0.48126
24.26191	0.48102
24.26191	0.47949
24.27225	0.47922
24.27225	0.47782
24.28258	0.47816
24.29291	0.47724
24.31358	0.47621
24.32391	0.47553
24.34458	0.47310
24.35491	0.47113
24.35491	0.46977
24.37558	0.46810
24.39624	0.46641
24.40658	0.46549
24.40658	0.46439
24.40658	0.46434
24.41691	0.46419
24.41691	0.46264
24.41691	0.46055
24.41691	0.45785
24.41691	0.45483
24.41691	0.45337
24.41691	0.45294
24.41691	0.45223
24.41691	0.45139
24.45824	0.44906
24.48924	0.44686
24.50991	0.44381
24.53057	0.43913
24.57190	0.43277
24.60290	0.42661
24.62357	0.41896
24.65457	0.41210
24.67523	0.40489
24.68557	0.39697
24.74756	0.38897
24.76823	0.38020
24.77856	0.37181
24.80956	0.36467
24.81990	0.35765
24.81990	0.35086
24.84056	0.34350
24.86123	0.33647
24.88189	0.32919
24.90256	0.32206
24.94389	0.31381
24.97489	0.30451
24.98522	0.29538
25.03689	0.28545
25.06789	0.27660
25.08855	0.26778
25.12989	0.26052
25.15055	0.25210
25.16089	0.24263
25.20222	0.23462
25.21255	0.22786
25.22288	0.22113
25.23322	0.21488
25.25388	0.20921
25.26422	0.20208
25.30555	0.19720
25.33655	0.19268
25.35721	0.18726
25.41921	0.18092
25.47088	0.17395
25.50187	0.16708
25.57421	0.16091
25.60520	0.15433
25.61554	0.14809
25.61554	0.14281
25.61554	0.13859
25.61554	0.13381
25.61554	0.13024
25.61554	0.12657
25.62587	0.12232
25.64654	0.11907
25.68787	0.11605
25.70853	0.11353
25.71887	0.10960
25.74987	0.10704
25.78087	0.10356
25.79120	0.10109
25.84286	0.09700
25.86353	0.09276
25.87386	0.08779
25.92553	0.08482
25.97719	0.08136
26.01853	0.07668
26.13219	0.07214
26.22519	0.06744
26.28718	0.06379
26.36985	0.06103
26.40085	0.05768
26.41118	0.05349
26.45251	0.05003
26.47318	0.04700
26.48351	0.04399
26.48351	0.04349
26.50418	0.04098
26.50418	0.03815
26.53518	0.03597
26.54551	0.03411
26.55584	0.03299
26.56617	0.03195
26.59717	0.03039
26.60751	0.02868
26.61784	0.02827
26.62817	0.02722
26.63851	0.02700
26.63851	0.02769
26.65917	0.02682
26.67984	0.02609
26.71084	0.02506
26.73150	0.02446
26.81417	0.02386
26.89683	0.02360
26.94850	0.02194
27.07249	0.02040
27.15516	0.01908
27.18616	0.01889
27.27915	0.01870
27.34115	0.01791
27.37215	0.01746
27.47548	0.01605
27.53748	0.01627
27.57881	0.01509
27.70281	0.01576
27.76480	0.01562
27.78547	0.01517
27.86813	0.01497
27.93013	0.01474
27.95080	0.01430
28.01280	0.01368
28.04380	0.01378
28.06446	0.01401
28.11613	0.01388
28.14713	0.01425
28.16779	0.01401
28.19879	0.01415
28.21946	0.01396
28.24012	0.01351
28.29179	0.01313
28.33312	0.01155
28.35379	0.01132
28.37445	0.01182
28.39512	0.01255
28.42612	0.01237
28.50878	0.01221
28.55011	0.01269
28.57078	0.01312
28.65344	0.01290
28.70511	0.01278
28.71544	0.01323
28.74644	0.01291
28.78777	0.01301
28.81877	0.01361
28.89110	0.01412
28.95310	0.01339
28.98410	0.01259
29.05643	0.01159
29.11843	0.01133
29.14943	0.01033
29.24242	0.01033
29.30442	0.00975
29.33542	0.01004
29.39742	0.01004
29.41809	0.01036
29.43875	0.01088
29.45942	0.01117
29.48008	0.01148
29.49042	0.01184
29.55242	0.01150
29.59375	0.01107
29.62475	0.01091
29.71774	0.01194
29.77974	0.01169
29.80041	0.01169
29.89340	0.01154
29.94507	0.01147
29.96574	0.01082
30.05873	0.01033
30.12073	0.01012
30.15173	0.01064
30.24473	0.01100
30.32739	0.01048
30.36872	0.01156
30.47205	0.01201
30.53405	0.01181
30.55472	0.00958
30.64771	0.00806
30.70971	0.00796
30.75104	0.00603
30.86471	0.00554
30.91637	0.00636
30.94737	0.00803
31.04037	0.00885
31.10237	0.00942
31.13337	0.01110
31.23670	0.01188
31.30903	0.01296
31.34003	0.01159
31.43302	0.01225
31.50535	0.01237
31.55702	0.01095
31.67068	0.01085
31.70168	0.01160
31.81534	0.01142
31.91868	0.01126
31.99101	0.01102
32.03234	0.01091
32.16667	0.01068
32.23900	0.01057
32.27000	0.01068
32.38366	0.01114
32.44566	0.01110
32.46632	0.01059
32.53866	0.01118
32.59032	0.01192
32.63165	0.01277
32.75565	0.01193
32.83831	0.01181
32.87965	0.01118
33.00364	0.01061
33.08631	0.01134
33.13797	0.01096
33.30330	0.01052
33.41696	0.01118
33.48929	0.01063
33.65462	0.01087
33.76828	0.01138
33.79928	0.01133
33.95428	0.00954
33.99561	0.00877
34.03694	0.00821
34.17127	0.00805
34.24360	0.00718
34.28493	0.00650
34.39860	0.00679
34.47093	0.00722
34.53293	0.00747
34.63626	0.00818
34.71892	0.00976
34.77059	0.00985
34.88425	0.00976
34.95658	0.01088
34.98758	0.01179
35.01858	0.01141
35.02891	0.01002
35.03924	0.01045
35.12191	0.00934
35.19424	0.00803
35.22524	0.00791
35.42157	0.00719
35.54556	0.00794
35.56623	0.00720
35.82455	0.00823
35.95888	0.01020
36.03121	0.01051
36.27921	0.01118
36.43420	0.01049
36.51687	0.01046
36.75452	0.00904
36.88885	0.00732
36.98185	0.00748
37.28151	0.00683
37.48817	0.00738
37.59150	0.00713
37.90149	0.00804
38.10815	0.00989
38.22181	0.01032
38.54214	0.01023
38.74880	0.00914
38.87279	0.00992
39.26545	0.00904
39.52377	0.00923
39.69943	0.01077
40.08175	0.01084
40.37108	0.01138
40.50541	0.01083
40.93939	0.01158
41.25972	0.01185
41.40438	0.01013
41.93136	0.00887
42.36535	0.00804
42.59268	0.00899
43.24366	0.00806
43.79131	0.00891
44.01863	0.01008
44.82461	0.01079
45.39292	0.01116
45.71325	0.01097
46.62255	0.01218
47.31486	0.01160
47.64552	0.01073
48.63749	0.01060
49.42280	0.01047
49.69146	0.01124
50.75576	0.01158
51.57206	0.01211
52.00605	0.01152
53.25635	0.01147
54.11399	0.01113
54.63064	0.01214
55.87060	0.01327
56.80057	0.01340
57.29655	0.01373
58.74318	0.01371
59.70415	0.01415
60.24146	0.01408
61.87408	0.01352
62.95904	0.01302
63.56869	0.01149
65.25297	0.01141
66.45160	0.01147
67.03025	0.01319
68.65253	0.01393
69.82016	0.01399
70.37815	0.01538
72.45508	0.01679
73.81904	0.01969
74.48035	0.02160
76.43329	0.02437
77.41493	0.02719
78.11757	0.02909
80.01885	0.03096
81.16581	0.03238
81.80646	0.03378
83.16008	0.03360
83.97639	0.03189
84.45171	0.03225
85.73300	0.03266
86.55964	0.03323
87.13829	0.03394
88.40925	0.03478
89.15323	0.03574
89.53555	0.03680
90.68252	0.03796
