Black Body Radiation Experiment Wed, Mar 20, 2024 1:44 PM
Sensor Position (Degrees)	Light Intensity (Volts)
13.55691	0.00325
13.62924	0.00326
13.68091	0.00216
13.80490	0.00146
13.87724	0.00127
13.89790	-0.00086
13.97023	-0.00201
14.01156	-0.00282
14.06323	-0.00347
14.16656	-0.00335
14.26989	-0.00296
14.31122	-0.00214
14.45588	-0.00167
14.54888	-0.00049
14.60055	-0.00022
14.74521	0.00044
14.82787	0.00161
14.85887	0.00166
14.96220	0.00222
15.02420	0.00285
15.05520	0.00140
15.10686	0.00063
15.16886	-0.00014
15.19986	-0.00100
15.25153	-0.00149
15.33419	-0.00207
15.36519	-0.00322
15.48919	-0.00280
15.57185	-0.00250
15.61318	-0.00239
15.76818	-0.00217
15.83017	-0.00276
15.86117	-0.00326
15.93350	-0.00275
15.99550	-0.00287
16.03684	-0.00154
16.19183	-0.00109
16.27449	-0.00078
16.31583	-0.00065
16.48115	0.00053
16.53282	0.00181
16.54315	0.00247
16.65682	0.00240
16.74981	0.00193
16.79115	0.00226
16.90481	0.00165
16.95647	0.00037
16.96681	0.00056
17.02880	-0.00051
17.03914	-0.00194
17.04947	-0.00280
17.07014	-0.00267
17.13213	-0.00106
17.17347	-0.00200
17.29746	-0.00118
17.40079	-0.00095
17.44212	-0.00048
17.55579	-0.00064
17.62812	-0.00093
17.66945	-0.00128
17.77278	-0.00140
17.85545	-0.00160
17.89678	-0.00071
17.97944	-0.00090
18.05177	-0.00041
18.09310	-0.00178
18.21710	-0.00052
18.31010	-0.00066
18.36176	-0.00013
18.48576	-0.00090
18.54776	0.00007
18.58909	0.00023
18.74408	0.00115
18.90941	0.00027
18.99208	0.00067
19.21940	-0.00001
19.31240	0.00094
19.34340	0.00120
19.46740	0.00124
19.52939	0.00092
19.57073	0.00175
19.70505	0.00169
19.79805	0.00294
19.86005	0.00172
19.97371	0.00150
20.11837	-0.00019
20.18037	0.00045
20.40770	0.00081
20.56269	0.00198
20.61436	0.00279
20.76935	0.00284
20.87268	0.00383
20.90368	0.00423
20.99668	0.00440
21.07935	0.00436
21.12068	0.00506
21.25501	0.00604
21.33767	0.00566
21.36867	0.00733
21.47200	0.00820
21.53400	0.01005
21.55466	0.01232
21.69933	0.01351
21.79232	0.01443
21.82332	0.01654
22.02998	0.01812
22.12298	0.02041
22.14365	0.02339
22.23664	0.02501
22.28831	0.02693
22.32964	0.03038
22.41230	0.03371
22.45364	0.03615
22.46397	0.03830
22.54663	0.04101
22.59830	0.04394
22.64996	0.04834
22.78429	0.05172
22.86696	0.05764
22.89796	0.06347
22.99095	0.06981
23.04262	0.07702
23.08395	0.08540
23.14595	0.09326
23.19761	0.10263
23.22861	0.11363
23.34227	0.12445
23.40427	0.13759
23.45594	0.15306
23.54894	0.16965
23.61093	0.18882
23.66260	0.20742
23.76593	0.22526
23.81759	0.24286
23.84859	0.25798
23.85893	0.26999
23.85893	0.28326
23.86926	0.29449
23.91059	0.30208
23.96226	0.31213
24.00359	0.32119
24.07592	0.32958
24.11725	0.33933
24.14825	0.34709
24.18958	0.35338
24.18958	0.35960
24.18958	0.36363
24.22058	0.36643
24.24125	0.37002
24.26191	0.37210
24.27225	0.37177
24.30324	0.37312
24.33424	0.37448
24.37558	0.37371
24.46857	0.37421
24.54090	0.37132
24.57190	0.36760
24.65457	0.36330
24.68557	0.35701
24.70623	0.35063
24.74756	0.34411
24.75790	0.33668
24.75790	0.33072
24.76823	0.32492
24.76823	0.32064
24.78890	0.31654
24.79923	0.31269
24.84056	0.30816
24.87156	0.30363
24.88189	0.29775
24.94389	0.29184
24.98522	0.28593
24.99556	0.27802
25.04722	0.26977
25.08855	0.26006
25.11955	0.24880
25.20222	0.23832
25.25388	0.22733
25.27455	0.21475
25.33655	0.20487
25.34688	0.19434
25.34688	0.18468
25.35721	0.17799
25.35721	0.17201
25.36755	0.16699
25.36755	0.16384
25.37788	0.15915
25.38821	0.15679
25.38821	0.15517
25.39854	0.15270
25.41921	0.14982
25.42954	0.14774
25.42954	0.14534
25.47088	0.14151
25.49154	0.13918
25.53287	0.13673
25.55354	0.13279
25.61554	0.12875
25.65687	0.12295
25.67754	0.11803
25.73953	0.11273
25.78087	0.10532
25.79120	0.09897
25.85320	0.09360
25.88420	0.08788
25.90486	0.08169
25.98753	0.07754
26.02886	0.07242
26.04952	0.06760
26.14252	0.06343
26.20452	0.05839
26.21485	0.05448
26.27685	0.05012
26.31818	0.04516
26.33885	0.04169
26.41118	0.03859
26.45251	0.03470
26.48351	0.03201
26.57651	0.02954
26.63851	0.02689
26.65917	0.02457
26.72117	0.02170
26.73150	0.02030
26.74184	0.01926
26.86583	0.01694
26.94850	0.01559
26.96916	0.01433
27.05183	0.01366
27.10349	0.01274
27.13449	0.01228
27.18616	0.01125
27.23782	0.01113
27.26882	0.00950
27.35148	0.00895
27.42381	0.00953
27.44448	0.00943
27.50648	0.00890
27.55814	0.00891
27.58914	0.00814
27.64081	0.00748
27.69247	0.00705
27.72347	0.00696
27.78547	0.00671
27.84747	0.00637
27.85780	0.00587
27.93013	0.00595
27.99213	0.00560
28.02313	0.00612
28.12646	0.00619
28.18846	0.00538
28.20912	0.00487
28.30212	0.00484
28.36412	0.00382
28.39512	0.00406
28.47778	0.00396
28.53978	0.00374
28.57078	0.00447
28.64311	0.00463
28.70511	0.00401
28.72577	0.00470
28.78777	0.00586
28.81877	0.00691
28.82910	0.00761
28.83944	0.00772
28.83944	0.00818
28.84977	0.00862
28.89110	0.00854
28.95310	0.00874
28.99443	0.00859
29.11843	0.00770
29.22176	0.00621
29.27342	0.00587
29.39742	0.00542
29.46975	0.00397
29.50075	0.00267
29.57308	0.00218
29.61441	0.00278
29.64541	0.00237
29.71774	0.00193
29.77974	0.00275
29.80041	0.00312
29.85207	0.00375
29.89340	0.00479
29.90374	0.00587
29.92440	0.00540
29.93474	0.00394
29.94507	0.00411
29.94507	0.00410
29.96574	0.00391
29.98640	0.00319
30.01740	0.00225
30.04840	0.00308
30.08973	0.00228
30.16206	0.00270
30.32739	0.00375
30.37906	0.00354
30.54438	0.00335
30.64771	0.00186
30.69938	0.00274
30.83371	0.00253
30.90604	0.00229
30.93704	0.00215
31.05070	0.00262
31.10237	0.00285
31.12303	0.00302
31.23670	0.00353
31.34003	0.00422
31.38136	0.00297
31.51569	0.00343
31.59835	0.00271
31.62935	0.00360
31.70168	0.00299
31.76368	0.00284
31.78435	0.00370
31.90834	0.00341
32.03234	0.00371
32.08400	0.00452
32.29066	0.00450
32.43533	0.00457
32.51799	0.00409
32.74532	0.00438
32.86931	0.00353
32.92098	0.00408
33.07597	0.00356
33.14830	0.00404
33.22063	0.00463
33.48929	0.00370
33.66495	0.00215
33.73729	0.00075
34.06794	0.00059
34.32627	0.00103
34.45026	0.00120
34.81192	0.00081
35.00825	0.00118
35.09091	0.00165
35.29757	0.00278
35.40090	0.00420
35.45257	0.00497
35.57656	0.00448
35.66956	0.00364
35.72122	0.00305
35.88655	0.00378
36.02088	0.00457
36.09321	0.00449
36.28954	0.00370
36.44453	0.00351
36.50653	0.00190
36.66153	0.00334
36.71319	0.00342
36.73386	0.00335
36.79586	0.00228
36.86819	0.00238
36.93019	0.00133
37.07485	0.00214
37.18851	0.00197
37.25051	0.00153
37.42617	0.00186
37.55017	0.00236
37.59150	0.00274
37.69483	0.00393
37.75683	0.00490
37.79816	0.00512
37.93249	0.00427
38.06682	0.00465
38.12882	0.00344
38.40781	0.00307
38.59380	0.00099
38.67647	-0.00014
38.99679	0.00113
39.19312	0.00099
39.30678	0.00186
39.60644	0.00172
39.77176	0.00342
39.86476	0.00304
40.01976	0.00285
40.11275	0.00371
40.15409	0.00226
40.31941	0.00231
40.38141	0.00118
40.46408	0.00198
40.54674	0.00295
40.67074	0.00384
40.72240	0.00374
40.87740	0.00399
40.96006	0.00394
41.01173	0.00385
41.16672	0.00354
41.24939	0.00411
41.29072	0.00364
41.44571	0.00442
41.55938	0.00378
41.60071	0.00426
41.76604	0.00314
41.89003	0.00390
41.95203	0.00324
42.10703	0.00419
42.22069	0.00299
42.27235	0.00293
42.42735	0.00214
42.54101	0.00314
42.59268	0.00244
42.74767	0.00262
42.87167	0.00178
42.91300	0.00246
43.06800	0.00231
43.18166	0.00393
43.22299	0.00385
43.33665	0.00457
43.41932	0.00375
43.45032	0.00431
43.55365	0.00511
43.62598	0.00526
43.65698	0.00343
43.74997	0.00361
43.84297	0.00273
43.86364	0.00376
43.97730	0.00415
44.07030	0.00376
44.10130	0.00247
44.21496	0.00227
44.29762	0.00199
44.32862	0.00370
44.43195	0.00470
44.51462	0.00490
44.54562	0.00439
44.62828	0.00477
44.70061	0.00542
44.72128	0.00607
44.84527	0.00615
44.91760	0.00559
44.93827	0.00561
45.08293	0.00547
45.18626	0.00527
45.22759	0.00610
45.37226	0.00464
45.46525	0.00528
45.50659	0.00438
45.63058	0.00416
45.71325	0.00406
45.74425	0.00404
45.87857	0.00536
45.97157	0.00597
46.01290	0.00614
46.12657	0.00545
46.22990	0.00521
46.26090	0.00442
46.40556	0.00294
46.48822	0.00368
46.51922	0.00347
46.63288	0.00418
46.70522	0.00428
46.74655	0.00577
46.88088	0.00677
46.98421	0.00664
47.02554	0.00573
47.13920	0.00596
47.24253	0.00635
47.26320	0.00605
47.38719	0.00647
47.45953	0.00600
47.50086	0.00782
47.63519	0.00847
47.71785	0.00784
47.74885	0.00735
47.92451	0.00624
48.02784	0.00625
48.07951	0.00502
48.25517	0.00581
48.37916	0.00577
48.43083	0.00586
48.59616	0.00560
48.70982	0.00472
48.76149	0.00707
48.92681	0.00764
49.04048	0.00714
49.08181	0.00736
49.23680	0.00775
49.34013	0.00840
49.38147	0.00783
49.51580	0.00780
49.61913	0.00754
49.66046	0.00707
49.81545	0.00643
49.93945	0.00579
49.98078	0.00728
50.13578	0.00771
50.27010	0.00778
50.32177	0.00822
50.47677	0.00767
50.63176	0.00754
50.68343	0.00712
50.92108	0.00628
51.08641	0.00674
51.14841	0.00683
51.34474	0.00688
51.51007	0.00630
51.59273	0.00767
51.85106	0.00866
52.02672	0.00823
52.10938	0.00908
52.39871	0.00957
52.62603	0.00906
52.72936	0.00854
53.06002	0.00769
53.28734	0.00711
53.41134	0.00590
53.71100	0.00514
53.93832	0.00418
54.04165	0.00549
54.39298	0.00568
54.68230	0.00564
54.79596	0.00721
55.32295	0.00797
55.71560	0.00759
55.90160	0.00835
56.54224	0.00867
56.98656	0.00822
57.23456	0.00781
57.97853	0.00766
58.56751	0.00679
58.79484	0.00709
59.56982	0.00643
60.05547	0.00629
60.30346	0.00572
61.03710	0.00607
61.53309	0.00674
61.77075	0.00807
62.62839	0.00988
63.28970	0.00945
63.64102	0.01034
64.68466	0.00989
65.43897	0.00972
65.85229	0.01034
67.11292	0.01119
67.96022	0.01137
68.40454	0.01072
69.64450	0.01195
70.51248	0.01186
71.00846	0.01260
72.37242	0.01339
73.29206	0.01320
73.76737	0.01516
75.09000	0.01538
75.94764	0.01798
76.39196	0.02000
77.63192	0.02197
78.42756	0.02278
78.83055	0.02344
79.93618	0.02418
80.63883	0.02269
80.97982	0.02257
81.77546	0.02187
82.36444	0.02241
82.62277	0.02151
83.50107	0.02216
84.06939	0.02351
84.32771	0.02447
85.14402	0.02471
85.70200	0.02552
85.99133	0.02569
86.81797	0.02605
87.38629	0.02595
87.62394	0.02609
88.49192	0.02667
89.08090	0.02789
89.37022	0.02995
90.20720	0.03304
