Black Body Radiation Experiment Wed, Mar 13, 2024 8:36 PM
Sensor Position (Degrees)	Light Intensity (Volts)
59.58376	0.03551
59.86802	0.03766
60.09137	0.03824
60.19289	0.03878
60.51777	0.03795
60.72081	0.03816
61.04569	0.03638
61.24873	0.03525
61.37056	0.03595
61.71574	0.03651
61.95939	0.03727
62.09137	0.03699
62.42640	0.03760
62.67005	0.03750
62.79188	0.03700
63.19797	0.03662
63.50254	0.03548
63.65482	0.03496
64.12183	0.03400
64.46701	0.03282
64.64975	0.03354
65.18782	0.03419
65.52284	0.03439
65.67513	0.03570
66.17259	0.03616
66.49746	0.03661
66.67005	0.03726
67.07614	0.03697
67.31980	0.03616
67.45178	0.03538
67.82741	0.03472
68.09137	0.03442
68.22335	0.03399
68.58883	0.03349
68.78173	0.03379
68.89340	0.03415
69.17766	0.03426
69.36041	0.03506
69.46193	0.03537
69.76650	0.03537
69.95939	0.03593
70.08122	0.03598
70.39594	0.03654
70.62944	0.03737
70.77157	0.03697
71.17766	0.03647
71.45178	0.03687
71.60406	0.03546
72.08122	0.03514
72.40609	0.03433
72.55838	0.03404
72.97462	0.03393
73.24873	0.03396
73.42132	0.03353
73.82741	0.03373
74.12183	0.03401
74.24365	0.03383
74.69036	0.03418
75.03553	0.03456
75.23858	0.03385
75.85787	0.03247
76.23350	0.03074
76.47716	0.03212
77.19797	0.03658
77.72589	0.04609
78.01015	0.05823
78.74112	0.07367
79.22843	0.08810
79.51269	0.09972
80.18274	0.10727
80.61929	0.10901
80.85279	0.10470
81.51269	0.09494
81.91878	0.08200
82.13198	0.06975
82.69036	0.05927
83.01523	0.05207
83.17766	0.04651
83.65482	0.04459
83.98985	0.04182
84.19289	0.04000
84.69036	0.03915
85.04569	0.03806
85.20812	0.03713
85.74619	0.03678
86.05076	0.03548
86.24365	0.03534
86.81218	0.03437
87.20812	0.03350
87.38071	0.03283
87.93909	0.03193
88.29442	0.03061
88.48731	0.03008
88.99492	0.02963
89.31980	0.02921
89.48223	0.02878
89.86802	0.02827
90.10152	0.02763
