Black Body Radiation Experiment Wed, Mar 13, 2024 8:26 PM
Sensor Position (Degrees)	Light Intensity (Volts)
23.67513	1.12383
23.69543	1.08205
23.76650	1.04397
23.81726	1.00315
23.84772	0.95861
23.93909	0.91760
24.01015	0.87300
24.04061	0.82459
24.12183	0.78225
24.17259	0.73648
24.20305	0.68737
24.30457	0.64336
24.37563	0.59833
24.39594	0.55118
24.50761	0.51172
24.58883	0.47123
24.60914	0.42898
24.71066	0.39324
24.79188	0.35591
24.82234	0.31882
24.92386	0.28768
25.00508	0.25705
25.03553	0.22799
25.14721	0.20571
25.21827	0.18367
25.25888	0.16383
25.34010	0.14795
25.42132	0.13215
25.45178	0.11714
25.57360	0.10526
25.65482	0.09259
25.69543	0.07970
25.81726	0.07128
25.88832	0.06343
25.91878	0.05693
26.02030	0.05193
26.10152	0.04598
26.12183	0.04318
26.23350	0.04063
26.32487	0.03786
26.36548	0.03566
26.49746	0.03404
26.59898	0.03136
26.64975	0.02941
26.82234	0.02807
26.90355	0.02643
26.95431	0.02454
27.10660	0.02280
27.20812	0.02194
27.25888	0.02186
27.40102	0.02182
27.51269	0.02249
27.58376	0.02251
27.76650	0.02292
27.89848	0.02425
27.96954	0.02470
28.16244	0.02504
28.30457	0.02626
28.35533	0.02557
28.55838	0.02601
28.72081	0.02629
28.81218	0.02561
29.04569	0.02403
29.18782	0.02307
29.25888	0.02009
29.46193	0.02071
29.61421	0.02099
29.68528	0.01969
29.88832	0.02016
30.03046	0.02038
30.11168	0.01944
30.34518	0.02011
30.46701	0.01917
30.53807	0.01810
30.73096	0.01704
30.85279	0.01561
30.92386	0.01570
31.14721	0.01698
31.28934	0.01591
31.35025	0.01680
31.59391	0.01718
31.79695	0.01814
31.86802	0.01918
32.17259	0.02059
32.33503	0.02129
32.41624	0.02114
32.68020	0.02234
32.82234	0.02200
32.91371	0.02271
33.12690	0.02179
33.29949	0.02015
33.39086	0.02054
33.65482	0.02049
33.80711	0.02128
33.88832	0.02061
34.11168	0.01956
34.25381	0.01961
34.43655	0.01859
34.59898	0.01993
34.67005	0.01969
34.89340	0.02109
35.03553	0.02097
35.09645	0.02104
35.28934	0.02129
35.44162	0.02182
35.51269	0.02097
35.73604	0.02063
35.89848	0.02043
35.94924	0.02149
36.21320	0.02096
36.40609	0.02103
36.50761	0.02006
36.84264	0.02105
37.05584	0.02039
37.15736	0.02011
37.47208	0.02053
37.65482	0.02094
37.75635	0.02036
38.01015	0.02069
38.18274	0.02119
38.42640	0.02175
38.55838	0.02185
38.62944	0.02234
38.81218	0.02174
38.96447	0.02258
39.02538	0.02201
39.23858	0.02248
39.37056	0.02252
39.44162	0.02246
39.66497	0.02067
39.80711	0.02020
39.88832	0.02028
40.01015	0.02137
40.12183	0.02163
40.18274	0.02226
40.34518	0.02100
40.46701	0.02174
40.50761	0.02157
40.67005	0.02231
40.77157	0.02276
40.81218	0.02399
40.96447	0.02412
41.07614	0.02390
41.23858	0.02341
41.32995	0.02336
41.37056	0.02253
41.50254	0.02129
41.60406	0.02030
41.64467	0.02022
41.80711	0.02145
41.91878	0.02229
42.08122	0.02385
42.19289	0.02343
42.38579	0.02416
42.52792	0.02331
42.57868	0.02395
42.77157	0.02375
42.90355	0.02438
42.96447	0.02293
43.14721	0.02374
43.28934	0.02310
43.35025	0.02480
43.51269	0.02470
43.62437	0.02528
43.68528	0.02422
43.87817	0.02472
44.01015	0.02402
44.23350	0.02359
44.39594	0.02297
44.47716	0.02361
44.69036	0.02233
44.85279	0.02363
44.91371	0.02379
45.11675	0.02505
45.29949	0.02502
45.37056	0.02560
45.58376	0.02453
45.69543	0.02406
45.93909	0.02301
46.10152	0.02137
46.35533	0.02120
46.50761	0.02101
46.74112	0.02120
46.91371	0.02336
47.11675	0.02420
47.24873	0.02641
47.46193	0.02754
47.59391	0.02887
47.76650	0.02845
47.88832	0.02814
48.06091	0.02649
48.20305	0.02570
48.40609	0.02431
48.53807	0.02393
48.74112	0.02452
48.87310	0.02506
48.93401	0.02453
49.12690	0.02455
49.25888	0.02533
49.32995	0.02472
49.52284	0.02408
49.64467	0.02363
49.69543	0.02329
49.87817	0.02424
50.00000	0.02387
50.04061	0.02487
50.20305	0.02446
50.32487	0.02536
50.37563	0.02530
50.60914	0.02535
50.76142	0.02741
51.01523	0.02738
51.18782	0.02846
51.44162	0.02887
51.61421	0.02886
51.86802	0.02857
52.06091	0.02680
52.34518	0.02483
52.52792	0.02242
52.82234	0.02244
53.01523	0.02185
53.28934	0.02214
53.48223	0.02331
53.75635	0.02480
53.92893	0.02737
54.19289	0.02949
54.36548	0.02990
54.62944	0.03032
54.80203	0.02892
55.04569	0.02870
55.19797	0.02784
55.41117	0.02758
55.54315	0.02615
55.71574	0.02555
55.82741	0.02541
55.86802	0.02627
55.97970	0.02842
56.12183	0.02922
56.21320	0.02967
56.34518	0.03019
56.44670	0.03025
56.57868	0.03079
56.67005	0.03027
56.82234	0.02920
56.93401	0.02726
57.07614	0.02654
57.17766	0.02622
57.21827	0.02684
57.40102	0.02771
57.55330	0.02729
57.76650	0.02788
57.92893	0.02760
58.18274	0.02807
58.37563	0.02905
58.65990	0.03020
58.81218	0.03051
59.03553	0.03111
59.16751	0.03108
59.28934	0.03133
59.37056	0.03194
59.47208	0.03192
59.57360	0.03106
59.71574	0.02992
59.81726	0.02847
60.01015	0.02808
60.16244	0.02814
60.39594	0.02835
60.55838	0.02793
60.80203	0.02898
60.96447	0.02843
61.19797	0.02941
61.35025	0.03082
61.43147	0.03104
61.68528	0.03097
61.83756	0.03068
62.09137	0.03055
62.27411	0.03018
62.54822	0.02973
62.71066	0.03019
62.99492	0.02996
63.17766	0.03022
63.25888	0.02961
63.53299	0.02923
63.69543	0.02920
63.94924	0.02829
64.12183	0.02731
64.21320	0.02726
64.44670	0.02871
64.61929	0.02823
64.71066	0.02915
64.95431	0.03090
65.10660	0.03069
65.36041	0.03124
65.53299	0.03264
65.60406	0.03242
65.84772	0.03270
66.02030	0.03183
66.11168	0.03093
66.36548	0.03067
66.53807	0.03011
66.62944	0.02870
66.88325	0.02866
67.07614	0.02685
67.18782	0.02629
67.48223	0.02679
67.69543	0.02726
67.78680	0.02664
68.11168	0.02683
68.33503	0.02827
68.46701	0.02883
68.82234	0.02875
69.04569	0.02990
69.15736	0.03117
69.44162	0.03143
69.65482	0.03009
69.76650	0.03129
70.08122	0.03025
70.30457	0.02845
70.42640	0.02812
70.78173	0.02728
70.98477	0.02791
71.10660	0.02651
71.43147	0.02736
71.64467	0.02951
71.75635	0.03096
72.07107	0.03152
72.29442	0.03154
72.38579	0.03132
72.70051	0.03089
72.92386	0.03129
73.04569	0.03221
73.34010	0.03180
73.54315	0.03072
73.64467	0.02979
73.95939	0.03041
74.18274	0.03051
74.30457	0.02981
74.65990	0.02944
74.88325	0.02802
75.00508	0.02814
75.36041	0.02856
75.61421	0.03078
75.74619	0.03177
76.10152	0.03159
76.34518	0.03093
76.47716	0.03023
76.82234	0.02991
77.04569	0.02879
77.17766	0.02939
77.55330	0.03025
77.80711	0.03276
77.94924	0.03993
78.38579	0.04808
78.69036	0.05935
78.83249	0.07131
79.21827	0.08321
79.45178	0.09379
79.56345	0.10412
79.81726	0.11318
79.93909	0.11828
79.97970	0.12261
80.13198	0.12292
80.22335	0.12267
80.27411	0.12129
80.42640	0.11785
80.54822	0.11312
80.61929	0.10740
80.82234	0.10056
80.95431	0.09306
81.01523	0.08556
81.20812	0.07695
81.31980	0.06808
81.37056	0.06032
81.51269	0.05282
81.61421	0.04612
81.66497	0.04100
81.81726	0.03826
81.92893	0.03568
82.13198	0.03347
82.28426	0.03314
82.36548	0.03232
82.60914	0.03096
82.73096	0.02949
82.77157	0.02853
82.84264	0.02702
82.88325	0.02539
82.90355	0.02458
82.98477	0.02376
83.10660	0.02441
83.17766	0.02382
83.45178	0.02338
83.65482	0.02575
83.77665	0.02621
84.12183	0.02741
84.32487	0.02845
84.44670	0.02911
84.77157	0.02972
85.02538	0.02980
85.15736	0.03069
85.55330	0.03023
85.80711	0.02893
85.93909	0.02775
86.27411	0.02639
86.52792	0.02750
86.61929	0.02668
86.89340	0.02677
87.05584	0.02718
87.14721	0.02658
87.47208	0.02653
87.74619	0.02539
87.88832	0.02528
88.31472	0.02397
88.63959	0.02240
88.80203	0.02126
89.37056	0.02086
89.69543	0.02150
89.87817	0.02351
90.40609	0.02720
