Black Body Radiation Experiment Wed, Mar 13, 2024 8:02 PM
Sensor Position (Degrees)	Light Intensity (Volts)
15.69543	0.01343
15.82741	0.01398
15.90863	0.01387
15.95939	0.01435
16.08122	0.01497
16.17259	0.01572
16.22335	0.01656
16.36548	0.01634
16.45685	0.01641
16.50761	0.01711
16.67005	0.01816
16.75127	0.01866
16.78173	0.01921
16.91371	0.02025
16.99492	0.02078
17.01523	0.02303
17.12690	0.02438
17.19797	0.02573
17.22843	0.02767
17.36041	0.02863
17.41117	0.03033
17.46193	0.03233
17.61421	0.03521
17.70558	0.03769
17.74619	0.04008
17.89848	0.04325
17.95939	0.04602
17.98985	0.04854
18.05076	0.05095
18.08122	0.05377
18.12183	0.05635
18.19289	0.05860
18.25381	0.06225
18.30457	0.06620
18.39594	0.07189
18.46701	0.07759
18.52792	0.08424
18.63959	0.09109
18.71066	0.09802
18.77157	0.10536
18.86294	0.11294
18.91371	0.12135
18.95431	0.13105
19.05584	0.14134
19.11675	0.15402
19.16751	0.16851
19.29949	0.18519
19.36041	0.20425
19.41117	0.22408
19.53299	0.24217
19.57360	0.26009
19.59391	0.27768
19.62437	0.29305
19.63452	0.30876
19.65482	0.32428
19.72589	0.33690
19.76650	0.35192
19.80711	0.36722
19.87817	0.38653
19.91878	0.40957
19.96954	0.43187
20.06091	0.45703
20.11168	0.48563
20.20305	0.51494
20.24365	0.54611
20.27411	0.57815
20.35533	0.60992
20.38579	0.64005
20.41624	0.66920
20.44670	0.69603
20.45685	0.72241
20.48731	0.74526
20.50761	0.76319
20.51777	0.78109
20.53807	0.79497
20.55838	0.80787
20.56853	0.82535
20.62944	0.84212
20.67005	0.86653
20.72081	0.89781
20.83249	0.93333
20.91371	0.97532
20.97462	1.02123
21.09645	1.06676
21.12690	1.11160
21.15736	1.15429
21.19797	1.18904
21.21827	1.21974
21.21827	1.24593
21.23858	1.26355
21.24873	1.28123
21.25888	1.29613
21.29949	1.30827
21.31980	1.32158
21.32995	1.33483
21.37056	1.34831
21.41117	1.36536
21.45178	1.38418
21.52284	1.40243
21.56345	1.42388
21.61421	1.44663
21.67513	1.46756
21.71574	1.48838
21.74619	1.50791
21.82741	1.52565
21.87817	1.54138
21.88832	1.55384
21.94924	1.56460
21.98985	1.57318
22.01015	1.57859
22.08122	1.58233
22.14213	1.58533
22.19289	1.58498
22.24365	1.58313
22.28426	1.57950
22.30457	1.57423
22.36548	1.56870
22.41624	1.56116
22.43655	1.55080
22.48731	1.54087
22.52792	1.52892
22.54822	1.51301
22.61929	1.49812
22.68020	1.48055
22.70051	1.45886
22.77157	1.43763
22.82234	1.41273
22.85279	1.38407
22.90355	1.35704
22.94416	1.32783
22.96447	1.29591
23.01523	1.26724
23.06599	1.23809
23.08629	1.20608
23.13706	1.17946
23.18782	1.15159
23.20812	1.12198
23.24873	1.09579
23.28934	1.06713
23.30964	1.03538
23.38071	1.00903
23.42132	0.97961
23.44162	0.94683
23.51269	0.91682
23.57360	0.88523
23.61421	0.84847
23.67513	0.81655
23.72589	0.78111
23.74619	0.74264
23.82741	0.70749
23.89848	0.67042
23.92893	0.63080
24.01015	0.59654
24.07107	0.56039
24.10152	0.52281
24.18274	0.49028
24.24365	0.45780
24.26396	0.42336
24.34518	0.39535
24.39594	0.36623
24.41624	0.33851
24.47716	0.31649
24.51777	0.29498
24.53807	0.27287
24.58883	0.25602
24.62944	0.23966
24.64975	0.22333
24.71066	0.21027
24.75127	0.19675
24.77157	0.18187
24.85279	0.16999
24.90355	0.15801
24.91371	0.14691
24.96447	0.13713
25.02538	0.12652
25.05584	0.11551
25.15736	0.10693
25.22843	0.09815
25.25888	0.09010
25.34010	0.08244
25.41117	0.07508
25.44162	0.06753
25.54315	0.06100
25.62437	0.05475
25.65482	0.04895
25.77665	0.04418
25.83756	0.03949
25.89848	0.03543
25.91878	0.03294
25.93909	0.03074
25.93909	0.02920
25.93909	0.02778
25.93909	0.02732
25.93909	0.02699
25.94924	0.02632
25.96954	0.02528
26.00000	0.02502
26.02030	0.02480
26.08122	0.02378
26.13198	0.02318
26.15228	0.02349
26.20305	0.02292
26.23350	0.02202
26.26396	0.02165
26.34518	0.02102
26.39594	0.02052
26.41624	0.01972
26.50761	0.01924
26.55838	0.01940
26.57868	0.01921
26.62944	0.01949
26.67005	0.01950
26.69036	0.02039
26.72081	0.02034
26.74112	0.01988
26.75127	0.01970
26.80203	0.01940
26.86294	0.01902
26.89340	0.01824
26.95431	0.01829
26.99492	0.01818
27.01523	0.01832
27.07614	0.01864
27.12690	0.01863
27.15736	0.01955
27.24873	0.01990
27.30964	0.01939
27.34010	0.01956
27.43147	0.02021
27.48223	0.01974
27.51269	0.01833
27.60406	0.01758
27.65482	0.01720
27.68528	0.01709
27.73604	0.01692
27.77665	0.01692
27.79695	0.01706
27.87817	0.01746
27.93909	0.01753
27.96954	0.01807
28.08122	0.01894
28.15228	0.01823
28.18274	0.01725
28.28426	0.01676
28.33503	0.01626
28.35533	0.01508
28.42640	0.01456
28.46701	0.01415
28.48731	0.01455
28.54822	0.01551
28.58883	0.01631
28.60914	0.01638
28.67005	0.01719
28.70051	0.01713
28.72081	0.01735
28.80203	0.01720
28.85279	0.01676
28.88325	0.01645
28.96447	0.01639
29.03553	0.01662
29.05584	0.01668
29.12690	0.01645
29.17766	0.01604
29.20812	0.01518
29.27919	0.01534
29.36041	0.01510
29.40102	0.01502
29.48223	0.01528
29.55330	0.01550
29.58376	0.01591
29.66497	0.01569
29.75635	0.01619
29.80711	0.01620
29.90863	0.01604
29.96954	0.01628
30.01015	0.01607
30.14213	0.01583
30.22335	0.01579
30.27411	0.01626
30.39594	0.01685
30.46701	0.01646
30.49746	0.01656
30.58883	0.01623
30.63959	0.01615
30.67005	0.01660
30.74112	0.01630
30.78173	0.01600
30.81218	0.01533
30.89340	0.01483
30.95431	0.01489
30.98477	0.01580
31.11675	0.01595
31.20812	0.01551
31.25888	0.01569
31.38071	0.01564
31.46193	0.01559
31.50254	0.01666
31.60406	0.01626
31.66497	0.01567
31.68528	0.01569
31.75635	0.01528
31.81726	0.01423
31.83756	0.01456
31.90863	0.01441
31.97970	0.01351
32.01015	0.01317
32.11168	0.01289
32.18274	0.01355
32.22335	0.01436
32.34518	0.01444
32.41624	0.01595
32.44670	0.01646
32.55838	0.01637
32.64975	0.01618
32.69036	0.01695
32.83249	0.01724
32.95431	0.01655
33.00508	0.01584
33.18782	0.01518
33.31980	0.01486
33.38071	0.01467
33.59391	0.01417
33.73604	0.01414
33.81726	0.01327
34.03046	0.01236
34.22335	0.01256
34.32487	0.01271
34.64975	0.01349
34.91371	0.01465
35.04569	0.01489
35.45178	0.01536
35.73604	0.01476
35.84772	0.01532
36.29442	0.01477
36.60914	0.01500
36.78173	0.01476
37.29949	0.01452
37.68528	0.01536
37.89848	0.01597
38.44670	0.01596
38.84264	0.01643
39.10660	0.01636
39.74619	0.01636
40.22335	0.01600
40.47716	0.01644
41.09645	0.01595
41.48223	0.01659
41.67513	0.01702
42.40609	0.01804
42.97462	0.01842
43.22843	0.01811
44.08122	0.01753
44.70051	0.01831
44.96447	0.01947
45.95939	0.02053
46.70051	0.02093
47.04569	0.02120
48.23350	0.02125
49.07614	0.02206
49.53299	0.02268
51.05584	0.02295
51.81726	0.02339
53.46193	0.02376
54.60914	0.02564
55.21827	0.02720
56.57868	0.02814
58.89340	0.02894
60.55838	0.02979
63.15736	0.02980
64.94416	0.02878
67.57360	0.03049
69.59391	0.03243
72.77157	0.03481
74.77157	0.03734
77.83756	0.03943
78.81218	0.04186
81.62437	0.04318
83.86802	0.04289
86.84264	0.04046
88.73096	0.03537
91.76650	0.02711
