Black Body Radiation Experiment Wed, Mar 6, 2024 2:01 PM
Sensor Position (Degrees)	Light Intensity (Volts)
27.89848	0.02443
27.90863	0.02416
27.92893	0.02380
28.00000	0.02398
28.08122	0.02376
28.12183	0.02339
28.25381	0.02300
28.32487	0.02279
28.35533	0.02315
28.43655	0.02352
28.45685	0.02438
28.46701	0.02483
28.46701	0.02471
28.49746	0.02472
28.51777	0.02560
28.58883	0.02605
28.63959	0.02590
28.67005	0.02513
28.77157	0.02493
28.86294	0.02511
28.89340	0.02470
28.95431	0.02481
28.95431	0.02477
28.95431	0.02398
28.95431	0.02379
28.96447	0.02386
28.98477	0.02369
29.01523	0.02395
29.02538	0.02443
29.11675	0.02447
29.19797	0.02507
29.24873	0.02493
29.37056	0.02551
29.44162	0.02518
29.46193	0.02550
29.47208	0.02542
29.47208	0.02555
29.47208	0.02538
29.51269	0.02512
29.55330	0.02588
29.58376	0.02654
29.61421	0.02702
29.67513	0.02694
29.70558	0.02728
29.71574	0.02736
29.77665	0.02706
29.86802	0.02627
29.92893	0.02484
30.07107	0.02266
