Black Body Radiation Experiment Wed, Mar 13, 2024 8:39 PM
Sensor Position (Degrees)	Light Intensity (Volts)
0.01015	-0.00835
0.01015	-0.00502
0.01015	-0.00227
0.01015	-0.00007
0.03046	0.00160
0.11168	0.00275
0.29442	0.00340
0.36548	0.00357
0.49746	0.00178
0.50761	0.00261
0.50761	0.00075
0.52792	-0.00153
0.54822	-0.00108
0.55838	-0.00036
0.55838	0.00092
0.55838	0.00030
0.55838	-0.00033
0.56853	-0.00077
0.57868	0.00041
0.60914	-0.00096
0.65990	-0.00330
0.72081	-0.00344
0.75127	-0.00338
0.77157	-0.00334
0.84264	-0.00284
0.91371	-0.00051
0.94416	-0.00039
1.02538	-0.00157
1.08629	-0.00196
1.10660	-0.00025
1.16751	0.00037
1.19797	-0.00074
1.20812	-0.00113
1.24873	-0.00172
1.29949	-0.00136
1.30964	-0.00088
1.37056	-0.00117
1.41117	-0.00120
1.43147	-0.00073
1.47208	-0.00039
1.49239	-0.00009
1.51269	0.00184
1.59391	0.00317
1.63452	0.00217
1.66497	0.00277
1.67513	0.00094
1.67513	0.00130
1.67513	0.00303
1.76650	0.00320
1.81726	0.00205
1.86802	0.00188
1.88832	0.00020
1.93909	-0.00145
1.96954	-0.00073
2.00000	0.00042
2.07107	-0.00069
2.11168	0.00080
2.13198	-0.00047
2.18274	0.00142
2.23350	0.00281
2.25381	0.00362
2.37563	0.00227
2.43655	0.00163
2.46701	0.00030
2.56853	0.00044
2.61929	-0.00099
2.63959	0.00135
2.70051	0.00097
2.74112	0.00197
2.76142	0.00126
2.83249	0.00123
2.88325	0.00171
2.90355	0.00161
2.96447	0.00128
2.97462	0.00134
2.97462	0.00038
2.99492	0.00072
3.04569	-0.00015
3.14721	0.00138
3.21827	0.00045
3.24873	0.00081
3.30964	-0.00025
3.34010	-0.00261
3.36041	-0.00222
3.44162	-0.00257
3.49239	-0.00045
3.51269	0.00041
3.55330	0.00203
3.57360	0.00295
3.57360	0.00199
3.58376	0.00160
3.59391	0.00174
3.60406	0.00405
3.61421	0.00314
3.67513	0.00289
3.72589	0.00295
3.73604	0.00334
3.78680	0.00296
3.82741	0.00377
3.83756	0.00343
3.88832	0.00079
3.91878	-0.00048
3.93909	0.00043
3.97970	0.00174
4.00000	0.00344
4.02030	0.00228
4.06091	0.00367
4.09137	0.00341
4.11168	0.00271
4.14213	0.00076
4.16244	0.00025
4.16244	-0.00097
4.19289	-0.00052
4.21320	0.00179
4.22335	0.00388
4.23350	0.00313
4.27411	0.00400
4.30457	0.00388
4.31472	0.00508
4.34518	0.00371
4.38579	0.00342
4.40609	0.00246
4.49746	0.00186
4.57868	0.00223
4.61929	0.00358
4.68020	0.00203
4.72081	0.00214
4.73096	0.00045
4.78173	0.00192
4.80203	0.00108
4.81218	0.00160
4.81218	0.00056
4.82234	0.00298
4.82234	0.00324
4.84264	0.00339
4.86294	0.00248
4.88325	0.00172
4.90355	-0.00156
4.90355	-0.00175
4.92386	-0.00168
4.94416	-0.00013
4.97462	0.00024
5.01523	0.00051
5.04569	0.00109
5.13706	0.00326
5.20812	0.00303
5.24873	0.00254
5.36041	0.00102
5.43147	-0.00012
5.47208	-0.00184
5.56345	-0.00151
5.61421	-0.00113
5.63452	-0.00134
5.70558	-0.00223
5.72589	-0.00136
5.72589	0.00107
5.72589	0.00243
5.74619	0.00380
5.76650	0.00475
5.80711	0.00371
5.81726	0.00526
5.87817	0.00573
5.94924	0.00419
6.00000	0.00406
6.16244	0.00244
6.28426	0.00180
6.32487	0.00275
6.45685	0.00334
6.50761	0.00503
6.52792	0.00566
6.58883	0.00616
6.61929	0.00727
6.63959	0.00835
6.67005	0.00766
6.69036	0.00541
6.70051	0.00554
6.74112	0.00282
6.78173	0.00082
6.80203	-0.00088
6.84264	0.00005
6.91371	0.00177
6.97462	0.00220
7.18782	0.00378
7.29949	0.00493
7.35025	0.00388
7.49239	0.00550
7.57360	0.00531
7.60406	0.00476
7.65482	0.00490
7.66497	0.00299
7.66497	0.00437
7.66497	0.00600
7.66497	0.00686
7.66497	0.00516
7.69543	0.00343
7.72589	0.00390
7.76650	0.00332
7.79695	0.00508
7.84772	0.00499
7.87817	0.00535
7.87817	0.00786
8.05076	0.00642
8.19289	0.00885
8.28426	0.00782
8.32487	0.00660
8.42640	0.00390
8.49746	0.00162
8.53807	0.00179
8.59898	0.00188
8.60914	0.00206
8.60914	0.00346
8.61929	0.00347
8.64975	0.00470
8.70051	0.00303
8.75127	0.00554
8.77157	0.00447
8.85279	0.00534
8.91371	0.00345
8.93401	0.00271
9.01523	0.00238
9.06599	0.00495
9.09645	0.00496
9.17766	0.00612
9.26904	0.00426
9.31980	0.00399
9.47208	0.00523
9.56345	0.00636
9.59391	0.00650
9.67513	0.00647
9.71574	0.00638
9.73604	0.00769
9.79695	0.00556
9.85787	0.00742
9.88832	0.00541
9.96954	0.00616
10.04061	0.00481
10.08122	0.00427
10.12183	0.00595
10.14213	0.00503
10.15228	0.00715
10.21320	0.00787
10.27411	0.00971
10.32487	0.00878
10.41624	0.00640
10.49746	0.00658
10.51777	0.00606
10.57868	0.00770
10.61929	0.00616
10.63959	0.00454
10.72081	0.00339
10.79188	0.00420
10.81218	0.00468
10.85279	0.00527
10.86294	0.00309
10.87310	0.00347
10.92386	0.00248
10.98477	0.00558
11.00508	0.00630
11.06599	0.00780
11.09645	0.00688
11.10660	0.00792
11.16751	0.00757
11.21827	0.00876
11.23858	0.00590
11.28934	0.00677
11.31980	0.00513
11.32995	0.00816
11.39086	0.00767
11.42132	0.00893
11.44162	0.00656
11.50254	0.00561
11.54315	0.00537
11.56345	0.00539
11.60406	0.00566
11.63452	0.00531
11.65482	0.00542
11.71574	0.00782
11.75635	0.00802
11.76650	0.00978
11.82741	0.00886
11.84772	0.00890
11.85787	0.00684
11.88832	0.00577
11.92893	0.00577
11.95939	0.00649
12.05076	0.00845
12.12183	0.00829
12.14213	0.00857
12.22335	0.00780
12.30457	0.00767
12.33503	0.00721
12.46701	0.00739
12.54822	0.00727
12.56853	0.00749
12.61929	0.00796
12.65990	0.00787
12.69036	0.00891
12.79188	0.00805
12.84264	0.00770
12.86294	0.00539
12.89340	0.00459
12.93401	0.00651
12.95431	0.00662
13.00508	0.00892
13.04569	0.00949
13.05584	0.01201
13.10660	0.01252
13.14721	0.01266
13.17766	0.01328
13.25888	0.01312
13.30964	0.01182
13.34010	0.01083
13.45178	0.01079
13.54315	0.01058
13.58376	0.00959
13.70558	0.00934
13.77665	0.00775
13.79695	0.00756
13.89848	0.00690
13.93909	0.00637
13.94924	0.00652
13.96954	0.00482
14.01015	0.00542
14.03046	0.00625
14.10152	0.00634
14.15228	0.00856
14.17259	0.00985
14.22335	0.01124
14.29442	0.01351
14.32487	0.01393
14.43655	0.01449
14.52792	0.01586
14.56853	0.01662
14.72081	0.01651
14.76142	0.01645
14.77157	0.01623
14.81218	0.01773
14.86294	0.01883
14.91371	0.01829
14.95431	0.01823
14.99492	0.01672
15.01523	0.01509
15.10660	0.01535
15.16751	0.01398
15.19797	0.01472
15.27919	0.01508
15.34010	0.01360
15.36041	0.01679
15.43147	0.01723
15.46193	0.01982
15.48223	0.02130
15.52284	0.02310
15.54315	0.02355
15.55330	0.02574
15.62437	0.02621
15.67513	0.02469
15.70558	0.02531
15.78680	0.02482
15.81726	0.02210
15.82741	0.02304
15.87817	0.02149
15.91878	0.02315
15.93909	0.02343
15.97970	0.02414
16.01015	0.02393
16.03046	0.02450
16.08122	0.02421
16.09137	0.02461
16.10152	0.02518
16.13198	0.02639
16.15228	0.02782
16.16244	0.02896
16.18274	0.02923
16.19289	0.03051
16.20305	0.03152
16.22335	0.03001
16.25381	0.03091
16.26396	0.02990
16.29442	0.03138
16.30457	0.03244
16.32487	0.03518
16.38579	0.03714
16.42640	0.04003
16.43655	0.04170
16.49746	0.04300
16.53807	0.04534
16.56853	0.04675
16.62944	0.04871
16.63959	0.05015
16.65990	0.05047
16.74112	0.05175
16.80203	0.05111
16.82234	0.05297
16.87310	0.05209
16.89340	0.05144
16.90355	0.05231
16.98477	0.05197
17.03553	0.05329
17.05584	0.05515
17.10660	0.05712
17.14721	0.05722
17.16751	0.06105
17.29949	0.06398
17.38071	0.06844
17.42132	0.07271
17.47208	0.07595
17.50254	0.07965
17.53299	0.08438
17.59391	0.08720
17.60406	0.08977
17.60406	0.09053
17.60406	0.09185
17.61421	0.09244
17.62437	0.09373
17.63452	0.09551
17.71574	0.09669
17.75635	0.09901
17.76650	0.10222
17.83756	0.10557
17.88832	0.11188
17.92893	0.11800
18.05076	0.12461
18.10152	0.13068
18.11168	0.14080
18.20305	0.14793
18.25381	0.15562
18.30457	0.16595
18.35533	0.17261
18.41624	0.18352
18.47716	0.19403
18.55838	0.20279
18.59898	0.21706
18.63959	0.22927
18.74112	0.24288
18.79188	0.25994
18.82234	0.27801
18.92386	0.29409
18.97462	0.31503
19.01523	0.33601
19.08629	0.35725
19.13706	0.38239
19.19797	0.40976
19.28934	0.43546
19.35025	0.46501
19.39086	0.49327
19.44162	0.51898
19.47208	0.54414
19.49239	0.56830
19.52284	0.58908
19.56345	0.60925
19.59391	0.62922
19.64467	0.65123
19.66497	0.67611
19.68528	0.70296
19.75635	0.72806
19.80711	0.75817
19.82741	0.78997
19.88832	0.81557
19.92893	0.84147
19.93909	0.87172
19.93909	0.89494
19.95939	0.91840
19.98985	0.94395
20.06091	0.96861
20.10152	0.99570
20.12183	1.02099
20.15228	1.04624
20.15228	1.07361
20.16244	1.09793
20.18274	1.11648
20.19289	1.13708
20.21320	1.15857
20.24365	1.17651
20.26396	1.19773
20.27411	1.21851
20.35533	1.24276
20.39594	1.27271
20.40609	1.30366
20.43655	1.33981
20.46701	1.38071
20.55838	1.42234
20.60914	1.46782
20.62944	1.51644
20.67005	1.56071
20.68020	1.60797
20.69036	1.65194
20.74112	1.68938
20.76142	1.72417
20.77157	1.75294
20.77157	1.77498
20.77157	1.79599
20.78173	1.81975
20.82234	1.83922
20.86294	1.86363
20.87310	1.89104
20.95431	1.92024
21.00508	1.95931
21.02538	1.99808
21.08629	2.03419
21.09645	2.06935
21.09645	2.09991
21.10660	2.12815
21.11675	2.15560
21.11675	2.17795
21.13706	2.19617
21.14721	2.21935
21.18782	2.23887
21.22843	2.26190
21.24873	2.29333
21.34010	2.32353
21.40102	2.35482
21.42132	2.38869
21.50254	2.42175
21.51269	2.45233
21.51269	2.48001
21.53299	2.50220
21.55330	2.52305
21.57360	2.53975
21.59391	2.54785
21.61421	2.55725
21.61421	2.56697
21.61421	2.57256
21.61421	2.57948
21.63452	2.58717
21.65482	2.59618
21.69543	2.60464
21.71574	2.61818
21.77665	2.63158
21.79695	2.64344
21.79695	2.65364
21.81726	2.66292
21.83756	2.67211
21.84772	2.67816
21.84772	2.68315
21.84772	2.68537
21.84772	2.68958
21.87817	2.69480
