Black Body Radiation Experiment Wed, Mar 13, 2024 7:58 PM
Sensor Position (Degrees)	Light Intensity (Volts)
11.88832	0.00350
11.92893	0.00400
12.03046	0.00338
12.12183	0.00229
12.16244	0.00285
12.26396	0.00264
12.34518	0.00344
12.38579	0.00141
12.49746	0.00227
12.55838	0.00196
12.58883	0.00341
12.72081	0.00335
12.81218	0.00552
12.84264	0.00520
12.93401	0.00595
13.01523	0.00631
13.05584	0.00815
13.20812	0.00834
13.27919	0.00786
13.31980	0.00584
13.44162	0.00489
13.50254	0.00433
13.53299	0.00422
13.63452	0.00356
13.70558	0.00458
13.73604	0.00350
13.81726	0.00455
13.87817	0.00472
13.90863	0.00655
14.00000	0.00729
14.06091	0.00650
14.09137	0.00646
14.20305	0.00606
14.29442	0.00543
14.35533	0.00433
14.52792	0.00427
14.64975	0.00440
14.71066	0.00314
14.88325	0.00347
14.98477	0.00325
15.02538	0.00342
15.12690	0.00336
15.18782	0.00276
15.20812	0.00305
15.27919	0.00247
15.35025	0.00319
15.39086	0.00372
15.50254	0.00383
15.61421	0.00424
15.67513	0.00517
15.87817	0.00618
16.04061	0.00591
16.12183	0.00680
16.43655	0.00758
16.64975	0.00784
16.77157	0.00884
17.07614	0.01034
17.26904	0.01242
17.35025	0.01469
17.62437	0.01847
17.73604	0.02214
17.77665	0.02692
17.93909	0.02967
18.05076	0.03366
18.11168	0.03966
18.28426	0.04330
18.39594	0.04712
18.44670	0.05268
18.64975	0.05656
18.72081	0.06507
18.78173	0.07797
19.07614	0.09414
19.22843	0.11740
19.38071	0.14682
19.66497	0.17693
19.79695	0.21424
19.91878	0.25681
20.08122	0.29921
20.16244	0.34466
20.22335	0.38982
20.33503	0.42829
20.39594	0.46893
20.44670	0.50879
20.53807	0.54754
20.57868	0.58951
20.61929	0.62994
20.75127	0.66719
20.81218	0.70934
20.86294	0.75338
20.96447	0.79460
20.99492	0.83696
21.03553	0.87642
21.09645	0.91075
21.12690	0.94840
21.17766	0.98493
21.29949	1.01733
21.36041	1.04978
21.41117	1.08021
21.46193	1.10624
21.50254	1.13169
21.55330	1.15735
21.65482	1.17805
21.69543	1.19781
21.73604	1.21680
21.87817	1.23393
21.94924	1.25049
21.98985	1.26304
22.12183	1.27132
22.19289	1.27648
22.22335	1.27543
22.38579	1.27046
22.46701	1.26181
22.49746	1.24952
22.57868	1.23440
22.63959	1.21776
22.65990	1.20041
22.74112	1.18107
22.79188	1.16159
22.81218	1.14016
22.90355	1.11950
22.95431	1.09796
22.97462	1.07399
22.99492	1.05302
23.03553	1.02893
23.05584	1.00411
23.12690	0.98333
23.16751	0.96068
23.18782	0.93601
23.25888	0.91385
23.30964	0.88881
23.32995	0.85902
23.41117	0.83025
23.47208	0.79883
23.51269	0.76337
23.62437	0.72965
23.67513	0.69384
23.69543	0.65812
23.74619	0.62618
23.77665	0.59500
23.78680	0.56604
23.81726	0.54375
23.86802	0.51969
23.89848	0.49521
23.96954	0.47543
24.00000	0.45613
24.01015	0.43592
24.06091	0.41753
24.08122	0.40010
24.10152	0.38112
24.14213	0.36662
24.19289	0.35056
24.21320	0.33372
24.31472	0.31700
24.37563	0.29903
24.40609	0.27803
24.50761	0.26044
24.56853	0.24135
24.58883	0.22257
24.65990	0.20380
24.69036	0.19000
24.70051	0.17624
24.72081	0.16689
24.73096	0.15607
24.73096	0.14866
24.73096	0.14247
24.75127	0.13834
24.78173	0.13321
24.82234	0.12963
24.85279	0.12240
24.94416	0.11624
25.01523	0.10895
25.03553	0.10386
25.05584	0.09744
25.08629	0.09090
25.10660	0.08303
25.16751	0.07768
25.21827	0.07174
25.23858	0.06858
25.31980	0.06450
25.38071	0.05988
25.40102	0.05367
25.48223	0.05051
25.54315	0.04678
25.56345	0.04481
25.64467	0.04293
25.69543	0.04028
25.71574	0.03591
25.78680	0.03408
25.81726	0.03164
25.82741	0.03148
25.86802	0.02999
25.89848	0.02842
25.91878	0.02502
25.97970	0.02352
26.05076	0.02153
26.09137	0.02204
26.25381	0.02215
26.38579	0.02124
26.45685	0.02004
26.63959	0.01942
26.71066	0.01849
26.74112	0.01907
26.84264	0.01902
26.90355	0.01801
26.92386	0.01708
26.97462	0.01694
27.00508	0.01681
27.02538	0.01689
27.06599	0.01632
27.09645	0.01665
27.10660	0.01560
27.11675	0.01520
27.14721	0.01498
27.15736	0.01531
27.18782	0.01725
27.20812	0.01824
27.20812	0.01916
27.24873	0.01847
27.28934	0.01713
27.31980	0.01618
27.34010	0.01671
27.41117	0.01724
27.46193	0.01524
27.48223	0.01576
27.52284	0.01539
27.54315	0.01611
27.56345	0.01790
27.61421	0.01700
27.65482	0.01604
27.67513	0.01372
27.72589	0.01229
27.74619	0.01299
27.76650	0.01371
27.81726	0.01380
27.85787	0.01393
27.87817	0.01513
27.90863	0.01514
27.93909	0.01497
27.95939	0.01461
28.01015	0.01353
28.04061	0.01280
28.05076	0.01212
28.06091	0.01261
28.07107	0.01345
28.08122	0.01362
28.12183	0.01369
28.16244	0.01416
28.17259	0.01497
28.22335	0.01512
28.23350	0.01448
28.24365	0.01498
28.28426	0.01493
28.32487	0.01437
28.33503	0.01432
28.38579	0.01286
28.41624	0.01263
28.43655	0.01110
28.51777	0.00974
28.58883	0.01118
28.62944	0.01196
28.71066	0.01228
28.78173	0.01207
28.82234	0.01450
28.90355	0.01573
28.97462	0.01580
29.00508	0.01607
29.08629	0.01571
29.14721	0.01598
29.16751	0.01464
29.22843	0.01331
29.27919	0.01333
29.29949	0.01099
29.37056	0.01018
29.42132	0.00924
29.46193	0.01115
29.56345	0.01283
29.62437	0.01268
29.66497	0.01416
29.80711	0.01471
29.90863	0.01432
29.95939	0.01469
30.11168	0.01393
30.22335	0.01259
30.28426	0.01175
30.42640	0.01097
30.50761	0.00966
30.54822	0.01033
30.64975	0.00964
30.71066	0.00819
30.73096	0.00870
30.83249	0.00836
30.88325	0.00868
30.91371	0.00962
30.99492	0.00887
31.06599	0.00993
31.09645	0.01006
31.20812	0.01011
31.28934	0.01118
31.34010	0.01316
31.47208	0.01364
31.55330	0.01336
31.59391	0.01431
31.68528	0.01496
31.75635	0.01511
31.77665	0.01519
31.84772	0.01532
31.86802	0.01452
31.87817	0.01384
31.89848	0.01414
31.91878	0.01368
31.92893	0.01423
31.97970	0.01396
32.03046	0.01261
32.05076	0.01305
32.12183	0.01279
32.16244	0.01181
32.19289	0.01193
32.29442	0.01157
32.34518	0.01057
32.37563	0.01028
32.45685	0.00954
32.50761	0.01033
32.53807	0.01145
32.60914	0.01251
32.68020	0.01406
32.71066	0.01513
32.80203	0.01549
32.86294	0.01698
32.89340	0.01686
32.98477	0.01678
33.04569	0.01678
33.08629	0.01420
33.19797	0.01448
33.30964	0.01463
33.36041	0.01343
33.49239	0.01291
33.56345	0.01217
33.60406	0.01086
33.69543	0.00978
33.74619	0.00908
33.77665	0.00859
33.85787	0.00863
33.90863	0.00837
33.93909	0.00779
34.02030	0.00900
34.06091	0.00874
34.08122	0.00960
34.16244	0.01016
34.22335	0.01013
34.26396	0.01115
34.36548	0.01140
34.43655	0.01167
34.46701	0.01306
34.58883	0.01311
34.63959	0.01474
34.68020	0.01549
34.76142	0.01621
34.83249	0.01495
34.87310	0.01499
34.99492	0.01414
35.07614	0.01208
35.12690	0.01208
35.30964	0.01058
35.46193	0.00902
35.54315	0.00905
35.78680	0.00897
35.93909	0.01148
36.04061	0.01157
36.34518	0.01261
36.57868	0.01269
36.72081	0.01356
37.13706	0.01350
37.41117	0.01213
37.57360	0.01322
38.02030	0.01178
38.28426	0.01195
38.46701	0.01382
39.00508	0.01424
39.35025	0.01556
39.53299	0.01413
40.08122	0.01448
40.33503	0.01476
40.43655	0.01417
40.80203	0.01317
41.05584	0.01165
41.15736	0.01278
41.50254	0.01216
41.75635	0.01405
41.84772	0.01596
42.22335	0.01681
42.49746	0.01688
42.61929	0.01566
43.00508	0.01613
43.25888	0.01552
43.37056	0.01538
43.77665	0.01491
44.08122	0.01517
44.20305	0.01582
44.67005	0.01618
44.99492	0.01669
45.46193	0.01784
45.83756	0.01769
45.97970	0.01803
46.49746	0.01760
46.89340	0.01844
47.44162	0.01844
47.83756	0.02028
48.43655	0.02055
48.86294	0.02185
49.54315	0.02154
50.00000	0.02287
50.67005	0.02304
51.10660	0.02350
51.79695	0.02223
52.26396	0.02163
53.08629	0.02032
53.60406	0.01972
54.44670	0.01873
54.98477	0.01822
55.86802	0.01760
56.44670	0.01967
57.30964	0.02127
57.82741	0.02336
58.74112	0.02460
59.38071	0.02477
60.35533	0.02477
61.04569	0.02620
62.06091	0.02685
62.67005	0.02700
63.66497	0.02636
64.30457	0.02540
65.23858	0.02691
65.83756	0.02861
66.71066	0.02927
67.23858	0.02763
68.00000	0.02813
68.44670	0.02772
69.18782	0.02747
69.66497	0.02868
70.44670	0.02849
70.91371	0.02798
71.73604	0.02805
72.26396	0.02805
73.10660	0.02874
73.67513	0.02865
74.56853	0.02851
75.19797	0.02814
75.58376	0.03147
76.61929	0.03560
77.29949	0.03986
77.62437	0.04516
78.71066	0.04926
79.48223	0.05258
79.95939	0.05540
81.01523	0.05403
81.68528	0.05060
82.65990	0.04750
83.28934	0.04284
84.22335	0.03779
84.77157	0.03419
85.52284	0.03371
85.96954	0.03187
86.64975	0.03038
87.06599	0.03019
87.65482	0.02996
88.07107	0.02969
88.65990	0.02921
88.99492	0.02834
89.65482	0.02690
90.14213	0.02471
