Black Body Radiation Experiment Wed, Mar 13, 2024 7:52 PM
Sensor Position (Degrees)	Light Intensity (Volts)
15.32995	0.00572
15.43147	0.00534
15.48223	0.00557
15.65482	0.00481
15.76650	0.00387
15.83756	0.00449
16.10152	0.00431
16.29442	0.00278
16.37563	0.00429
16.69036	0.00521
16.89340	0.00524
17.00508	0.00659
17.29949	0.00778
17.52284	0.00839
17.66497	0.01034
18.08122	0.01158
18.25381	0.01354
18.35533	0.01721
18.70051	0.02045
18.82234	0.02441
18.89340	0.03200
19.13706	0.03841
19.25888	0.04730
19.38071	0.05960
19.59391	0.07154
19.68528	0.08540
19.78680	0.10287
20.01015	0.12074
20.09137	0.14255
20.17259	0.16861
20.35533	0.19388
20.47716	0.22606
20.58883	0.26412
20.80203	0.30210
20.90355	0.34728
20.99492	0.39606
21.22843	0.44348
21.29949	0.49403
21.39086	0.54524
21.55330	0.59186
21.63452	0.63936
21.70558	0.68255
21.90863	0.71832
22.00000	0.75241
22.09137	0.78053
22.26396	0.79986
22.33503	0.81611
22.40609	0.82747
22.50761	0.83222
22.54822	0.83450
22.56853	0.83264
22.63959	0.82938
22.65990	0.82712
22.67005	0.82435
22.69036	0.82175
22.72081	0.81857
22.74112	0.81292
22.83249	0.80793
22.92386	0.80035
22.95431	0.79024
23.06599	0.77840
23.15736	0.76199
23.20812	0.73869
23.31980	0.71688
23.41117	0.68968
23.46193	0.66053
23.57360	0.63032
23.67513	0.59518
23.71574	0.55613
23.86802	0.52055
23.96954	0.48430
24.00000	0.44773
24.07107	0.41614
24.13198	0.38350
24.16244	0.35257
24.25381	0.32797
24.29442	0.30342
24.31472	0.28070
24.35533	0.26357
24.38579	0.24585
24.39594	0.23144
24.41624	0.22263
24.41624	0.21458
24.41624	0.20731
24.41624	0.20350
24.42640	0.19945
24.42640	0.19531
24.46701	0.18937
24.50761	0.18258
24.55838	0.17448
24.58883	0.16640
24.67005	0.15719
24.72081	0.14796
24.74112	0.13924
24.81218	0.12951
24.86294	0.12026
24.88325	0.11100
24.94416	0.10294
24.97462	0.09545
24.99492	0.08769
25.05584	0.08171
25.09645	0.07618
25.10660	0.07010
25.16751	0.06689
25.20812	0.06345
25.20812	0.06080
25.22843	0.05702
25.23858	0.05287
25.25888	0.04981
25.26904	0.04706
25.31980	0.04495
25.38071	0.04153
25.40102	0.03960
25.47208	0.03722
25.52284	0.03409
25.55330	0.03143
25.62437	0.02913
25.68528	0.02595
25.71574	0.02293
25.81726	0.02139
25.88832	0.01966
25.91878	0.01817
26.03046	0.01642
26.12183	0.01546
26.16244	0.01429
26.29442	0.01256
26.37563	0.01144
26.41624	0.01053
26.50761	0.01133
26.57868	0.01083
26.61929	0.01292
26.72081	0.01342
26.77157	0.01237
26.79188	0.01192
26.87310	0.00987
26.92386	0.00906
26.96447	0.00594
27.10660	0.00446
27.20812	0.00502
27.26904	0.00461
27.42132	0.00544
27.52284	0.00599
27.56345	0.00862
27.68528	0.00887
27.76650	0.00815
27.78680	0.00918
27.86802	0.00926
27.91878	0.00863
27.93909	0.00769
28.02030	0.00688
28.08122	0.00625
28.12183	0.00453
28.24365	0.00344
28.33503	0.00340
28.38579	0.00345
28.50761	0.00243
28.60914	0.00294
28.67005	0.00358
28.85279	0.00391
28.97462	0.00563
29.02538	0.00645
29.15736	0.00637
29.26904	0.00808
29.31980	0.00806
29.44162	0.00883
29.51269	0.01018
29.54315	0.00955
29.66497	0.00910
29.74619	0.01007
29.79695	0.00869
29.90863	0.00889
30.00000	0.00939
30.03046	0.00828
30.19289	0.00831
30.29442	0.00843
30.33503	0.00805
30.43655	0.00734
30.46701	0.00711
30.46701	0.00645
30.48731	0.00669
30.50761	0.00768
30.51777	0.00682
30.53807	0.00725
30.60914	0.00720
30.67005	0.00693
30.71066	0.00664
30.84264	0.00578
30.95431	0.00617
30.99492	0.00544
31.14721	0.00578
31.24873	0.00523
31.29949	0.00582
31.43147	0.00652
31.53299	0.00629
31.57360	0.00617
31.68528	0.00554
31.74619	0.00660
31.77665	0.00619
31.86802	0.00582
31.93909	0.00736
31.98985	0.00736
32.14213	0.00684
32.25381	0.00726
32.31472	0.00779
32.44670	0.00866
32.55838	0.00915
32.61929	0.00788
32.80203	0.00794
32.90355	0.00916
32.97462	0.00799
33.13706	0.00795
33.21827	0.00680
33.26904	0.00501
33.38071	0.00373
33.47208	0.00415
33.51269	0.00266
33.66497	0.00336
33.80711	0.00456
33.87817	0.00445
34.10152	0.00565
34.25381	0.00619
34.34518	0.00739
34.54822	0.00756
34.69036	0.00690
34.77157	0.00716
35.00508	0.00705
35.13706	0.00788
35.20812	0.00711
35.42132	0.00748
35.59391	0.00665
35.68528	0.00633
35.90863	0.00531
36.08122	0.00506
36.17259	0.00498
36.45685	0.00558
36.65990	0.00585
36.76142	0.00631
37.05584	0.00669
37.24873	0.00746
37.35025	0.00674
37.63452	0.00725
37.82741	0.00667
37.94924	0.00755
38.28426	0.00678
38.52792	0.00805
38.68020	0.00603
39.16751	0.00735
39.59391	0.00769
39.82741	0.00768
40.39594	0.00599
40.81218	0.00606
40.98477	0.00590
41.65482	0.00780
42.17259	0.00743
42.37563	0.00836
43.08629	0.00797
43.66497	0.00880
43.88832	0.00638
44.70051	0.00801
45.25888	0.00820
45.49239	0.00837
46.25381	0.00719
46.80203	0.00874
47.00508	0.00923
47.67513	0.01085
48.09137	0.01085
48.29442	0.01239
48.77157	0.01150
49.14721	0.01298
49.29949	0.01198
49.76650	0.01365
50.10152	0.01363
50.24365	0.01537
50.70051	0.01573
51.01523	0.01612
51.16751	0.01501
51.71574	0.01429
52.06091	0.01405
52.21320	0.01357
52.81218	0.01401
53.23858	0.01458
53.43147	0.01595
54.12183	0.01750
54.57868	0.01766
54.78173	0.01889
55.46193	0.01970
55.88832	0.01956
56.06091	0.01995
56.69036	0.02020
57.13706	0.01952
57.73604	0.01952
58.12183	0.02245
58.75127	0.02325
59.21827	0.02446
59.88832	0.02432
60.37563	0.02336
61.15736	0.02273
61.71574	0.02310
62.51777	0.02361
63.04569	0.02277
63.27919	0.02318
64.07107	0.02256
64.63959	0.02486
64.88325	0.02792
65.69543	0.02917
66.31472	0.03146
66.59898	0.03335
67.57360	0.03449
68.21320	0.03429
68.54822	0.03502
69.48223	0.03582
70.11168	0.03524
71.00508	0.03652
71.50254	0.03578
71.76650	0.03512
72.46701	0.03462
72.90355	0.03398
73.09645	0.03489
73.65482	0.03398
73.91878	0.03329
74.13198	0.03091
74.74112	0.03252
75.15736	0.03354
75.39086	0.03465
76.15228	0.03403
76.68020	0.03475
76.98477	0.03740
77.77665	0.04102
78.24365	0.04741
78.54822	0.05497
79.32995	0.06089
79.81726	0.06411
80.48731	0.06593
80.91371	0.06790
81.58376	0.06506
81.96954	0.05974
82.57868	0.05307
82.96447	0.04791
83.50254	0.04279
83.78680	0.04051
84.17259	0.04092
84.49746	0.04067
85.01523	0.04128
85.35025	0.04144
85.83756	0.04132
86.18274	0.04157
86.74112	0.04081
87.10660	0.03936
87.66497	0.03862
88.05076	0.03811
88.74112	0.03793
89.18782	0.03818
89.82741	0.03894
90.23350	0.04031
