Black Body Radiation Experiment Wed, Mar 6, 2024 1:29 PM
Sensor Position (Degrees)	Light Intensity (Volts)
0.01015	-0.00041
0.01015	0.00063
0.01015	0.00105
0.01015	0.00100
0.01015	0.00061
0.01015	0.00002
0.01015	-0.00065
0.01015	-0.00067
0.01015	-0.00063
0.01015	-0.00095
0.01015	-0.00136
0.01015	-0.00141
0.01015	-0.00186
0.01015	-0.00191
0.01015	-0.00159
0.01015	-0.00121
0.01015	-0.00055
0.01015	-0.00094
0.01015	-0.00026
0.01015	0.00045
0.02030	0.00109
0.02030	0.00185
0.03046	0.00162
0.03046	0.00080
0.03046	0.00053
0.03046	0.00041
0.03046	-0.00021
0.03046	-0.00031
0.04061	-0.00076
0.04061	-0.00172
0.04061	-0.00186
0.04061	-0.00140
0.04061	-0.00098
0.05076	-0.00049
0.15228	-0.00077
0.32487	-0.00103
0.41624	-0.00092
0.73096	-0.00092
0.91371	-0.00111
0.96447	-0.00116
1.23858	-0.00136
1.49239	-0.00120
1.61421	0.00006
1.85787	0.00098
2.04061	0.00054
2.08122	0.00056
2.20305	0.00075
2.30457	0.00045
2.34518	0.00013
2.45685	-0.00010
2.49746	0.00001
2.65990	0.00022
2.75127	0.00052
2.79188	0.00088
2.89340	0.00109
2.97462	0.00051
3.01523	-0.00038
3.15736	-0.00046
3.25888	0.00005
3.30964	-0.00013
3.53299	-0.00048
3.70558	-0.00045
3.79695	0.00041
4.11168	0.00135
4.30457	0.00162
4.41624	0.00176
4.57868	0.00120
4.68020	0.00104
4.72081	0.00087
4.89340	0.00098
5.00508	0.00110
5.04569	0.00085
5.19797	0.00093
5.35025	0.00076
5.40102	0.00139
5.60406	0.00196
5.75635	0.00182
5.83756	0.00187
6.07107	0.00203
6.23350	0.00210
6.30457	0.00184
6.58883	0.00180
6.73096	0.00249
6.80203	0.00268
7.02538	0.00310
7.15736	0.00259
7.22843	0.00289
7.40102	0.00340
7.50254	0.00332
7.57360	0.00299
7.91878	0.00325
8.04061	0.00270
8.11168	0.00243
8.28426	0.00188
8.38579	0.00274
8.42640	0.00218
8.48731	0.00263
8.52792	0.00253
8.56853	0.00345
8.63959	0.00376
8.69036	0.00411
8.73096	0.00345
8.92386	0.00393
8.98477	0.00376
8.99492	0.00310
9.01523	0.00208
9.07614	0.00241
9.10660	0.00159
9.15736	0.00116
9.23858	0.00096
9.30964	0.00119
9.47208	0.00081
9.60406	0.00135
9.67513	0.00151
9.92893	0.00187
10.15228	0.00258
10.22335	0.00216
10.40609	0.00188
10.51777	0.00223
10.55838	0.00174
