Black Body Radiation Experiment Wed, Mar 6, 2024 1:33 PM
Sensor Position (Degrees)	Light Intensity (Volts)
2.28426	-0.37750
2.40609	-0.37460
2.57868	-0.37556
2.72081	-0.37766
2.77157	-0.37444
2.97462	-0.36977
3.10660	-0.37476
3.17766	-0.37347
3.36041	-0.36977
3.47208	-0.37154
3.53299	-0.37057
3.72589	-0.37267
3.84772	-0.37814
3.89848	-0.37106
4.03046	-0.37556
4.16244	-0.37315
4.23350	-0.37283
4.39594	-0.37041
4.51777	-0.37331
4.56853	-0.37347
4.75127	-0.37218
4.87310	-0.37106
4.93401	-0.37218
5.09645	-0.36816
5.24873	-0.37138
5.30964	-0.37122
5.49239	-0.37170
5.62437	-0.37041
5.68528	-0.36993
5.85787	-0.37025
5.97970	-0.36864
6.05076	-0.36768
6.26396	-0.36977
6.38579	-0.36752
6.45685	-0.37202
6.64975	-0.37170
6.76142	-0.36703
6.82234	-0.37025
7.00508	-0.37041
7.11675	-0.36816
7.17766	-0.36800
7.37056	-0.36768
7.48223	-0.37283
7.52284	-0.36993
7.68528	-0.36719
7.79695	-0.36880
7.84772	-0.37041
8.00000	-0.37315
8.08122	-0.37025
8.15228	-0.37363
8.33503	-0.37202
8.45685	-0.37122
8.53807	-0.37605
8.78173	-0.36993
8.94416	-0.37090
9.04569	-0.36558
9.32995	-0.36913
9.48223	-0.37186
9.60406	-0.37251
9.77665	-0.37267
9.86802	-0.37154
9.93909	-0.36768
10.10152	-0.36929
10.21320	-0.37154
10.25381	-0.36478
10.34518	-0.37057
10.41624	-0.37234
10.46701	-0.36800
10.55838	-0.37041
10.61929	-0.36896
10.65990	-0.37009
10.78173	-0.37202
10.87310	-0.36687
10.91371	-0.36639
11.07614	-0.36800
11.18782	-0.36800
11.22843	-0.36913
11.37056	-0.36977
11.45178	-0.37090
11.47208	-0.36462
11.52284	-0.37412
11.52284	-0.36800
11.52284	-0.36832
11.52284	-0.36864
11.56345	-0.37009
11.62437	-0.36880
11.71574	-0.36558
11.80711	-0.36864
11.85787	-0.36848
11.98985	-0.37041
12.07107	-0.36703
12.11168	-0.36591
12.23350	-0.36607
12.31472	-0.36542
12.34518	-0.36929
12.44670	-0.36655
12.52792	-0.37025
12.55838	-0.36848
12.67005	-0.36848
12.72081	-0.36558
12.75127	-0.36607
12.80203	-0.36575
12.83249	-0.37057
12.85279	-0.36752
12.94416	-0.36542
13.01523	-0.36752
13.03553	-0.36526
13.10660	-0.36398
13.18782	-0.36848
13.21827	-0.36913
13.38071	-0.37122
13.48223	-0.36575
13.52284	-0.37122
13.63452	-0.36333
13.70558	-0.37041
13.73604	-0.36478
13.86802	-0.36768
13.93909	-0.36317
13.95939	-0.36655
14.06091	-0.36768
14.14213	-0.36752
14.18274	-0.36800
14.35533	-0.37251
14.47716	-0.36752
14.55838	-0.36623
14.73096	-0.36752
14.83249	-0.36381
14.86294	-0.36752
14.96447	-0.36575
15.04569	-0.36623
15.06599	-0.36558
15.16751	-0.36864
15.24873	-0.36381
15.28934	-0.36494
15.36041	-0.36880
15.37056	-0.36558
15.37056	-0.36913
15.40102	-0.36542
15.45178	-0.36220
15.53299	-0.36414
15.58376	-0.36623
15.78680	-0.36623
15.86802	-0.36494
15.90863	-0.36462
16.05076	-0.36269
16.13198	-0.36365
16.17259	-0.36317
16.28426	-0.36285
16.35533	-0.36864
16.39594	-0.36430
16.53807	-0.36301
16.63959	-0.36220
16.70051	-0.36896
16.85279	-0.36558
16.95431	-0.36220
16.99492	-0.36285
17.09645	-0.36172
17.13706	-0.36655
17.15736	-0.35915
17.25888	-0.36188
17.30964	-0.35979
17.32995	-0.36414
17.32995	-0.35979
17.31980	-0.35947
17.31980	-0.36092
17.34010	-0.35818
17.39086	-0.36220
17.48223	-0.36156
17.62437	-0.35850
17.73604	-0.36011
17.89848	-0.35866
17.97970	-0.35738
18.09137	-0.35383
18.15228	-0.36237
18.27411	-0.35303
18.34518	-0.35979
18.46701	-0.35303
18.54822	-0.34627
18.67005	-0.34997
18.74112	-0.34901
18.90355	-0.33822
18.98477	-0.34225
19.22843	-0.33549
19.34010	-0.32937
19.54315	-0.32180
19.63452	-0.31778
19.83756	-0.30555
19.96954	-0.29863
20.14213	-0.27641
20.25381	-0.26965
20.39594	-0.24342
20.45685	-0.23650
20.64975	-0.19867
20.73096	-0.17919
20.88325	-0.13654
20.94416	-0.11642
21.05584	-0.06942
21.11675	-0.04624
21.20812	-0.00294
21.28934	0.02844
21.41117	0.09234
21.48223	0.12453
21.63452	0.19729
21.69543	0.22690
21.76650	0.26312
21.88832	0.33507
21.95939	0.37434
22.05076	0.40348
22.20305	0.49281
22.29442	0.53353
22.36548	0.56894
22.51777	0.62061
22.57868	0.65505
22.62944	0.69175
22.67005	0.69996
22.71066	0.71235
22.79188	0.72298
22.85279	0.73408
22.91371	0.73714
22.99492	0.74197
23.07614	0.73183
23.15736	0.72394
23.20812	0.71316
23.27919	0.69739
23.35025	0.67984
23.44162	0.65071
23.46193	0.63107
23.49239	0.61723
23.57360	0.58536
23.61421	0.55912
23.62437	0.55091
23.67513	0.52017
23.71574	0.49973
23.73604	0.48846
23.81726	0.45434
23.87817	0.43390
23.97970	0.38175
24.06091	0.35100
24.11168	0.32847
24.24365	0.26956
24.29442	0.23222
24.32487	0.21306
24.40609	0.16091
24.44670	0.12711
24.46701	0.11456
24.53807	0.06788
24.57868	0.04373
24.59898	0.03134
24.69036	-0.00729
24.75127	-0.02870
24.78173	-0.04640
24.86294	-0.07715
24.92386	-0.09759
24.95431	-0.11046
25.03553	-0.13107
25.08629	-0.15392
25.14721	-0.17662
25.18782	-0.19529
25.23858	-0.20881
25.26904	-0.21718
25.28934	-0.22571
25.36041	-0.23682
25.42132	-0.24631
25.45178	-0.25179
25.57360	-0.26273
25.63452	-0.27834
25.68528	-0.28060
25.82741	-0.29058
25.88832	-0.30410
25.91878	-0.30716
25.98985	-0.31762
26.04061	-0.32341
26.07107	-0.32213
26.13198	-0.33323
26.18274	-0.33629
26.21320	-0.33581
26.30457	-0.33935
26.37563	-0.34740
26.40609	-0.34563
26.50761	-0.35078
26.57868	-0.34627
26.60914	-0.34917
26.70051	-0.35738
26.74112	-0.35528
26.81218	-0.35593
26.86294	-0.35705
26.89340	-0.35673
26.97462	-0.36285
27.02538	-0.36204
27.05584	-0.35689
27.12690	-0.35931
27.18782	-0.36011
27.21827	-0.35882
27.28934	-0.35786
27.35025	-0.36430
27.45178	-0.35818
27.51269	-0.36108
27.60406	-0.35657
27.63452	-0.36172
27.69543	-0.36285
27.73604	-0.35866
27.80711	-0.36124
27.86802	-0.35963
27.98985	-0.35947
28.05076	-0.36059
28.17259	-0.36237
28.24365	-0.36027
28.34518	-0.35947
28.39594	-0.36059
28.45685	-0.35995
28.48731	-0.36124
28.54822	-0.35882
28.58883	-0.36446
28.68020	-0.36333
28.74112	-0.36076
28.85279	-0.36076
28.95431	-0.35754
29.02538	-0.36059
29.17766	-0.36365
29.25888	-0.36156
29.31980	-0.35850
29.38071	-0.36494
29.40102	-0.36027
29.40102	-0.35899
29.40102	-0.35915
29.42132	-0.36059
29.47208	-0.36285
29.54315	-0.35834
29.59391	-0.36059
29.76650	-0.36237
29.91878	-0.36414
30.17259	-0.36381
