Black Body Radiation Experiment Wed, Mar 13, 2024 8:43 PM
Sensor Position (Degrees)	Light Intensity (Volts)
0.01015	-0.00882
0.01015	-0.00426
0.01015	-0.00085
0.01015	0.00153
0.01015	0.00298
0.01015	0.00361
0.01015	0.00352
0.02030	0.00268
0.02030	0.00075
0.02030	-0.00113
0.02030	-0.00231
0.02030	-0.00367
0.02030	-0.00423
0.02030	-0.00524
0.09137	-0.00451
0.20305	-0.00455
0.36548	-0.00468
0.41624	-0.00353
0.43655	-0.00160
0.46701	-0.00177
0.46701	-0.00148
0.46701	-0.00210
0.48731	-0.00168
0.51777	-0.00228
0.53807	-0.00074
0.54822	-0.00184
0.59898	-0.00116
0.65990	-0.00038
0.68020	0.00111
0.76142	0.00056
0.82234	-0.00006
0.84264	0.00061
0.94416	0.00031
1.00508	-0.00030
1.05584	0.00127
1.18782	0.00123
1.23858	0.00009
1.25888	-0.00027
1.37056	-0.00048
1.44162	0.00089
1.48223	-0.00002
1.58376	-0.00145
1.63452	-0.00328
1.66497	-0.00268
1.74619	-0.00555
1.79695	-0.00566
1.83756	-0.00460
1.94924	-0.00428
2.03046	-0.00543
2.08122	-0.00661
2.15228	-0.00620
2.22335	-0.00561
2.25381	-0.00577
2.39594	-0.00630
2.49746	-0.00532
2.53807	-0.00603
2.70051	-0.00615
2.76142	-0.00472
2.79188	-0.00205
2.87310	0.00028
2.94416	0.00005
2.96447	-0.00035
3.03553	0.00079
3.05584	-0.00058
3.07614	-0.00225
3.12690	-0.00429
3.17766	-0.00442
3.20812	-0.00620
3.27919	-0.00623
3.35025	-0.00685
3.39086	-0.00555
3.47208	-0.00557
3.51269	-0.00655
3.54315	-0.00581
3.65482	-0.00410
3.76650	-0.00297
3.82741	-0.00360
3.95939	-0.00137
4.02030	0.00085
4.05076	0.00174
4.15228	0.00225
4.21320	0.00184
4.24365	0.00078
4.33503	-0.00066
4.41624	-0.00184
4.47716	-0.00085
4.55838	0.00069
4.60914	0.00077
4.62944	-0.00161
4.71066	-0.00053
4.76142	0.00048
4.79188	0.00080
4.87310	0.00219
4.92386	0.00217
4.94416	0.00041
5.06599	-0.00026
5.15736	-0.00046
5.19797	0.00153
5.35025	0.00231
5.46193	0.00156
5.51269	-0.00047
5.66497	-0.00168
5.78680	-0.00180
5.82741	-0.00163
5.94924	-0.00054
6.03046	-0.00130
6.06091	-0.00128
6.14213	-0.00013
6.19289	0.00091
6.21320	0.00315
6.29442	0.00477
6.35533	0.00417
6.37563	0.00455
6.45685	0.00234
6.48731	0.00190
6.48731	0.00293
6.50761	0.00280
6.51777	0.00246
6.54822	0.00317
6.57868	0.00263
6.67005	0.00062
6.74112	-0.00157
6.79188	-0.00181
6.93401	-0.00321
7.01523	-0.00229
7.06599	-0.00287
7.19797	-0.00055
7.26904	0.00036
7.29949	0.00165
7.34010	0.00283
7.37056	0.00376
7.38071	0.00310
7.42132	0.00215
7.46193	0.00114
7.48223	0.00279
7.54315	0.00193
7.59391	0.00297
7.62437	0.00181
7.70558	0.00237
7.77665	0.00287
7.81726	0.00362
7.91878	0.00390
7.94924	0.00430
7.95939	0.00505
8.00000	0.00680
8.04061	0.00679
8.07107	0.00866
8.15228	0.00897
8.18274	0.00858
8.19289	0.00679
8.26396	0.00605
8.33503	0.00449
8.37563	0.00225
8.47716	0.00078
8.54822	-0.00149
8.57868	-0.00078
8.69036	0.00010
8.73096	0.00050
8.76142	0.00245
8.86294	0.00398
8.94416	0.00682
8.97462	0.00881
9.08629	0.00811
9.15736	0.00853
9.20812	0.00859
9.32995	0.00754
9.41117	0.00473
9.44162	0.00491
9.53299	0.00420
9.61421	0.00467
9.65482	0.00505
9.72589	0.00487
9.79695	0.00668
9.82741	0.00781
9.92893	0.00786
9.98985	0.00991
10.02030	0.00785
10.12183	0.00785
10.15228	0.00617
10.16244	0.00550
10.21320	0.00585
10.25381	0.00723
10.27411	0.00845
10.35533	0.00829
10.41624	0.00934
10.46701	0.00907
10.54822	0.00812
10.58883	0.00767
10.61929	0.00682
10.71066	0.00802
10.79188	0.00690
10.82234	0.00664
10.89340	0.00661
10.93401	0.00704
10.95431	0.00698
11.04569	0.00784
11.09645	0.00621
11.11675	0.00581
11.18782	0.00712
11.23858	0.00772
11.26904	0.01008
11.34010	0.01100
11.40102	0.01155
11.45178	0.01043
11.57360	0.00898
11.63452	0.00846
11.65482	0.00861
11.71574	0.00875
11.75635	0.00898
11.77665	0.01080
11.85787	0.01181
11.90863	0.01104
11.92893	0.01358
11.96954	0.01310
12.00000	0.01199
12.01015	0.00861
12.08122	0.00732
12.14213	0.00835
12.15228	0.00918
12.20305	0.00965
12.25381	0.01019
12.27411	0.01175
12.37563	0.01233
12.44670	0.01189
12.48731	0.01295
12.60914	0.01102
12.67005	0.01066
12.70051	0.00773
12.78173	0.00723
12.82234	0.00967
12.84264	0.00988
12.90355	0.01155
12.95431	0.01129
12.97462	0.01450
13.05584	0.01516
13.08629	0.01360
13.10660	0.01416
13.11675	0.01263
13.14721	0.01319
13.16751	0.01035
13.22843	0.01117
13.26904	0.01218
13.28934	0.01232
13.42132	0.01324
13.50254	0.01321
13.53299	0.01626
13.61421	0.01718
13.66497	0.01529
13.68528	0.01566
13.73604	0.01274
13.78680	0.01314
13.81726	0.01055
13.91878	0.01022
13.97970	0.01182
14.00000	0.01229
14.08122	0.01410
14.14213	0.01475
14.16244	0.01794
14.24365	0.01879
14.27411	0.01684
14.30457	0.01690
14.42640	0.01634
14.48731	0.01563
14.51777	0.01449
14.57868	0.01397
14.65990	0.01471
14.69036	0.01531
14.77157	0.01776
14.82234	0.01731
14.85279	0.01902
14.94416	0.01940
15.01523	0.01750
15.04569	0.01939
15.14721	0.01970
15.17766	0.01853
15.19797	0.02007
15.26904	0.01944
15.31980	0.01798
15.35025	0.02032
15.48223	0.02169
15.53299	0.02273
15.56345	0.02556
15.66497	0.02538
15.72589	0.02677
15.75635	0.02915
15.86802	0.03150
15.92893	0.03271
15.95939	0.03590
16.02030	0.03547
16.06091	0.03708
16.08122	0.03856
16.19289	0.04089
16.24365	0.04216
16.27411	0.04548
16.37563	0.04484
16.41624	0.04895
16.42640	0.04940
16.48731	0.05213
16.54822	0.05459
16.58883	0.05780
16.67005	0.05824
