Black Body Radiation Experiment Wed, Mar 13, 2024 8:46 PM
Sensor Position (Degrees)	Light Intensity (Volts)
39.00508	0.01688
39.26904	0.01733
39.73604	0.01663
40.03046	0.01764
40.39594	0.01743
40.70051	0.01756
41.14721	0.01668
41.45178	0.01616
41.95939	0.01360
42.26396	0.01359
42.80203	0.01319
43.19797	0.01443
43.76650	0.01598
44.16244	0.01700
44.34518	0.01787
44.94416	0.01887
45.30964	0.01961
45.47208	0.01979
46.02030	0.02071
46.42640	0.01987
47.04569	0.01955
47.46193	0.01906
47.67513	0.02057
48.33503	0.02093
48.82234	0.02238
49.08629	0.02193
49.80711	0.02247
50.30457	0.02192
50.52792	0.02300
51.22843	0.02310
51.69543	0.02440
51.89848	0.02334
52.55838	0.02414
53.03553	0.02397
53.23858	0.02542
53.87817	0.02572
54.31472	0.02523
54.49746	0.02500
55.09645	0.02539
55.52284	0.02419
55.74619	0.02470
56.37563	0.02459
56.83249	0.02418
57.04569	0.02393
57.65482	0.02548
58.11168	0.02538
58.31472	0.02761
58.93401	0.02835
59.36041	0.02771
59.58376	0.02853
60.12183	0.02861
60.56853	0.02741
60.77157	0.02810
61.35025	0.02792
61.80711	0.02844
62.00000	0.02987
62.63959	0.02965
63.08629	0.02964
63.29949	0.02996
63.93909	0.02910
64.34518	0.02885
64.99492	0.02833
65.43147	0.02868
65.64467	0.02951
66.26396	0.02919
66.70051	0.02997
66.92386	0.03108
67.60406	0.03251
68.09137	0.03196
68.82234	0.03209
69.31980	0.03215
69.59391	0.03117
70.31472	0.03121
70.78173	0.03116
71.47208	0.03091
71.97970	0.03125
72.68020	0.02984
73.13706	0.02999
73.82741	0.02824
74.28426	0.02649
75.03553	0.02493
75.57360	0.02767
76.45685	0.03404
77.04569	0.04569
77.94924	0.06219
78.52792	0.07509
78.83249	0.08542
79.44162	0.09394
80.31472	0.09578
80.84264	0.09072
81.64467	0.08179
82.19289	0.06821
83.01523	0.05520
83.56345	0.04411
84.38579	0.03723
84.88325	0.03663
85.15736	0.03585
85.84772	0.03410
86.33503	0.03320
86.59898	0.03277
87.34010	0.02975
87.85787	0.02718
88.12183	0.02510
88.94416	0.02382
89.48223	0.02369
89.77665	0.02501
90.74112	0.02813
