Black Body Radiation Experiment Wed, Mar 13, 2024 7:56 PM
Sensor Position (Degrees)	Light Intensity (Volts)
0.01015	-0.00081
0.01015	-0.00227
0.01015	-0.00261
0.01015	-0.00209
0.01015	-0.00098
0.02030	0.00043
0.02030	0.00188
0.05076	0.00335
0.12183	0.00242
0.14213	0.00069
0.27411	0.00144
0.39594	-0.00046
0.44670	-0.00085
0.56853	0.00003
0.63959	0.00023
0.67005	0.00074
0.76142	0.00096
0.84264	0.00233
0.88325	0.00237
0.97462	0.00272
1.02538	0.00162
1.04569	-0.00107
1.06599	-0.00085
1.08629	-0.00170
1.10660	-0.00082
1.14721	-0.00138
1.16751	-0.00172
1.18782	-0.00223
1.21827	-0.00102
1.25888	-0.00058
1.27919	0.00005
1.34010	0.00061
1.39086	-0.00071
1.41117	-0.00177
1.52284	-0.00170
1.60406	-0.00226
1.63452	-0.00246
1.69543	-0.00389
1.74619	-0.00420
1.77665	-0.00459
1.92893	-0.00484
2.03046	-0.00450
2.09137	-0.00216
2.18274	-0.00206
2.27411	-0.00145
2.30457	0.00079
2.44670	0.00252
2.51777	0.00335
2.54822	0.00448
2.69036	0.00391
2.78173	0.00344
2.81218	0.00219
2.97462	0.00063
3.08629	-0.00040
3.14721	0.00022
3.35025	-0.00234
3.49239	-0.00304
3.57360	-0.00127
3.81726	-0.00157
3.95939	-0.00128
4.05076	0.00066
4.19289	0.00067
4.27411	0.00115
4.31472	0.00323
4.44670	0.00392
4.53807	0.00489
4.56853	0.00636
4.71066	0.00595
4.80203	0.00586
4.83249	0.00466
4.99492	0.00327
5.06599	0.00268
5.10660	0.00358
5.22843	0.00186
5.30964	0.00226
5.35025	0.00236
5.45178	0.00234
5.54315	0.00383
5.59391	0.00579
5.71574	0.00657
5.82741	0.00576
5.86802	0.00436
5.98985	0.00412
6.07107	0.00366
6.13198	0.00445
6.24365	0.00271
6.31472	0.00275
6.43655	0.00153
6.50761	0.00135
6.55838	0.00131
6.67005	0.00188
6.73096	0.00104
6.77157	-0.00016
6.88325	-0.00113
6.99492	-0.00234
7.05584	-0.00160
7.21827	-0.00004
7.32995	0.00193
7.38071	0.00406
7.52284	0.00463
7.61421	0.00379
7.66497	0.00486
7.76650	0.00621
7.84772	0.00569
7.88832	0.00536
7.96954	0.00448
8.04061	0.00313
8.08122	0.00407
8.20305	0.00523
8.27411	0.00640
8.31472	0.00612
8.44670	0.00518
8.55838	0.00603
8.61929	0.00724
8.78173	0.00873
8.87310	0.00784
8.93401	0.00861
9.08629	0.00766
9.20812	0.00829
9.26904	0.00853
9.42132	0.00856
9.52284	0.00756
9.58376	0.00694
9.70558	0.00756
9.77665	0.00830
9.81726	0.00681
9.93909	0.00739
10.03046	0.00577
10.07107	0.00731
10.14213	0.00698
10.20305	0.00841
10.23350	0.00700
10.32487	0.00821
10.41624	0.00667
10.44670	0.00712
10.55838	0.00792
10.62944	0.00762
10.67005	0.00892
10.78173	0.00936
10.84264	0.01050
10.91371	0.01091
11.04569	0.01085
11.11675	0.01002
11.14721	0.00866
11.19797	0.00792
11.22843	0.00637
11.24873	0.00618
11.28934	0.00670
11.31980	0.00676
11.32995	0.00759
11.41117	0.00681
11.46193	0.00772
11.49239	0.00767
11.56345	0.00921
11.62437	0.00891
11.64467	0.00783
11.76650	0.00794
11.86802	0.00816
11.90863	0.00838
12.03046	0.00840
12.09137	0.00881
12.11168	0.00944
12.19289	0.01018
12.25381	0.00959
12.30457	0.00949
12.37563	0.00879
12.44670	0.00908
12.48731	0.00859
12.57868	0.00947
12.61929	0.00875
12.64975	0.00747
12.75127	0.00729
12.82234	0.00835
12.84264	0.00982
12.94416	0.01081
13.01523	0.00972
13.04569	0.00987
13.14721	0.00960
13.22843	0.01125
13.24873	0.01006
13.32995	0.00995
13.41117	0.00969
13.45178	0.00920
13.59391	0.00976
13.66497	0.01007
13.69543	0.01110
13.78680	0.01158
13.85787	0.01082
13.91878	0.01129
14.00000	0.00967
14.05076	0.00903
14.08122	0.00668
14.16244	0.00630
14.23350	0.00663
14.26396	0.00732
14.35533	0.00652
14.40609	0.00783
14.49746	0.00802
14.54822	0.00769
14.55838	0.00865
14.60914	0.00957
14.63959	0.00899
14.65990	0.00942
14.70051	0.00961
14.73096	0.00857
14.75127	0.00917
14.86294	0.00918
14.92386	0.00844
14.95431	0.01028
15.03553	0.00927
15.10660	0.00800
15.15736	0.00965
15.29949	0.01022
15.38071	0.00975
15.43147	0.01086
15.53299	0.01132
15.63452	0.01197
15.68528	0.01334
15.93909	0.01282
16.08122	0.01367
16.16244	0.01468
16.40609	0.01381
16.56853	0.01455
16.79188	0.01629
16.92386	0.01767
16.98477	0.01662
17.19797	0.01849
17.27919	0.01878
17.31980	0.02095
17.48223	0.02108
17.56345	0.02003
17.61421	0.02244
17.74619	0.02386
17.88832	0.02562
17.98985	0.02819
18.19289	0.03001
18.28426	0.03214
18.32487	0.03535
18.50761	0.04101
18.61929	0.04595
18.77157	0.05353
18.87310	0.06284
19.10660	0.07153
19.20812	0.08381
19.26904	0.09487
19.32995	0.10444
19.36041	0.11337
19.38071	0.12239
19.46193	0.12977
19.51269	0.13934
19.53299	0.14856
19.64467	0.15767
19.73604	0.17061
19.78680	0.18702
19.89848	0.20189
19.93909	0.21965
19.97970	0.23695
20.08122	0.25306
20.13198	0.27174
20.15228	0.29097
20.22335	0.30710
20.26396	0.32663
20.31472	0.34774
20.41624	0.36646
20.44670	0.38706
20.46701	0.40578
20.50761	0.42376
20.52792	0.44179
20.56853	0.46204
20.62944	0.48289
20.67005	0.50569
20.75127	0.52860
20.79188	0.55091
20.84264	0.57435
20.88325	0.59958
